value,m,s,n,n_arms,eps,f_eps,f_n_arms,scaled_1,f_scaled_1,n_users,f_n_users
2,63.75445554445591,3.890314297719602,5,5.0,0.5,0.5,5,10.0,10,51.0,51
3,42.691317802138464,1.5925359105840466,15,5.0,0.5,0.5,5,10.0,10,51.0,51
4,57.38970802773362,1.8956394021654528,7,5.0,0.5,0.5,5,10.0,10,51.0,51
5,49.41184541136726,1.9348099501346154,11,5.0,0.5,0.5,5,10.0,10,51.0,51
1,36.87216640091204,1.631738613271032,14,5.0,0.6,0.6,5,8.333333333333334,8.33333333333333,51.0,51
2,44.2325154034134,1.9502641772967715,7,5.0,0.6,0.6,5,8.333333333333334,8.33333333333333,51.0,51
3,40.740515693027426,1.6061150301912668,10,5.0,0.6,0.6,5,8.333333333333334,8.33333333333333,51.0,51
4,39.034931317470836,2.060254985613306,11,5.0,0.6,0.6,5,8.333333333333334,8.33333333333333,51.0,51
5,42.28767303865359,0.6903026570586901,9,5.0,0.6,0.6,5,8.333333333333334,8.33333333333333,51.0,51
1,32.361574217467634,1.1330389193578716,7,5.0,0.7,0.7,5,7.142857142857143,7.14285714285714,51.0,51
2,31.581196448567756,2.2819058532672583,8,5.0,0.7,0.7,5,7.142857142857143,7.14285714285714,51.0,51
3,30.546294978241562,0.9363281972287123,10,5.0,0.7,0.7,5,7.142857142857143,7.14285714285714,51.0,51
4,29.404189012080757,1.1120846486173557,13,5.0,0.7,0.7,5,7.142857142857143,7.14285714285714,51.0,51
5,29.871863163364097,1.56120102854681,13,5.0,0.7,0.7,5,7.142857142857143,7.14285714285714,51.0,51
1,21.72440944947195,0.7524973404840333,13,5.0,0.8,0.8,5,6.25,6.25,51.0,51
2,22.045397599476534,0.8302195982084242,5,5.0,0.8,0.8,5,6.25,6.25,51.0,51
3,22.120257691693794,0.6056443316216056,11,5.0,0.8,0.8,5,6.25,6.25,51.0,51
4,21.982537786921903,0.6835668195400885,14,5.0,0.8,0.8,5,6.25,6.25,51.0,51
5,21.74441267581747,0.8510112891479877,8,5.0,0.8,0.8,5,6.25,6.25,51.0,51
1,24.385615346126166,0.548997329507055,10,5.0,0.9,0.9,5,5.555555555555555,5.55555555555556,51.0,51
2,23.73799053161797,0.7257658624206341,9,5.0,0.9,0.9,5,5.555555555555555,5.55555555555556,51.0,51
3,24.46115999626448,1.1827141990864218,10,5.0,0.9,0.9,5,5.555555555555555,5.55555555555556,51.0,51
4,23.812081723254863,0.8042013551771646,7,5.0,0.9,0.9,5,5.555555555555555,5.55555555555556,51.0,51
5,24.223290864049364,1.039110498756415,15,5.0,0.9,0.9,5,5.555555555555555,5.55555555555556,51.0,51
1,291.9489417989417,3.432212786831842,3,10.0,0.1,0.1,10,100.0,100,51.0,51
2,184.26952380952238,1.3811849660457052,5,10.0,0.1,0.1,10,100.0,100,51.0,51
3,155.57871572871528,2.6498473424803275,6,10.0,0.1,0.1,10,100.0,100,51.0,51
4,226.12219169719125,2.8434251030170268,4,10.0,0.1,0.1,10,100.0,100,51.0,51
5,184.27857864357733,2.8999833927941037,5,10.0,0.1,0.1,10,100.0,100,51.0,51
6,226.99315476190438,2.259476357586783,4,10.0,0.1,0.1,10,100.0,100,51.0,51
7,119.83023538961046,1.2726323482003221,8,10.0,0.1,0.1,10,100.0,100,51.0,51
8,134.6308390022674,1.1818599728465449,7,10.0,0.1,0.1,10,100.0,100,51.0,51
9,183.9560317460303,3.842926234274544,5,10.0,0.1,0.1,10,100.0,100,51.0,51
10,225.12589285714233,6.549491606330894,4,10.0,0.1,0.1,10,100.0,100,51.0,51
1,111.96007603507616,2.2582039190866845,8,10.0,0.2,0.2,10,50.0,50,51.0,51
2,142.60013227513227,1.944340144054955,6,10.0,0.2,0.2,10,50.0,50,51.0,51
3,200.16504884004837,3.0293621139676996,4,10.0,0.2,0.2,10,50.0,50,51.0,51
4,142.96544011544017,2.40659000792995,6,10.0,0.2,0.2,10,50.0,50,51.0,51
5,244.36957671957714,3.4964955715713706,3,10.0,0.2,0.2,10,50.0,50,51.0,51
6,198.1591269841262,4.8349035685323045,4,10.0,0.2,0.2,10,50.0,50,51.0,51
7,140.82546296296312,3.716683787119221,6,10.0,0.2,0.2,10,50.0,50,51.0,51
8,142.6479497354497,0.9050215860114588,6,10.0,0.2,0.2,10,50.0,50,51.0,51
9,166.39928571428513,3.7769003395282237,5,10.0,0.2,0.2,10,50.0,50,51.0,51
10,241.98347763347783,2.684955079170957,3,10.0,0.2,0.2,10,50.0,50,51.0,51
1,252.05238095238116,1.6330799470260242,2,10.0,0.3,0.3,10,33.333333333333336,33.3333333333333,51.0,51
2,93.60332044498745,3.363621100889328,9,10.0,0.3,0.3,10,33.333333333333336,33.3333333333333,51.0,51
3,257.92420634920654,12.854191129426873,2,10.0,0.3,0.3,10,33.333333333333336,33.3333333333333,51.0,51
4,205.46296296296273,5.302860856164993,3,10.0,0.3,0.3,10,33.333333333333336,33.3333333333333,51.0,51
5,115.90223229151844,2.4609409566371196,7,10.0,0.3,0.3,10,33.333333333333336,33.3333333333333,51.0,51
6,114.07413935271109,0.95042509765981,7,10.0,0.3,0.3,10,33.333333333333336,33.3333333333333,51.0,51
7,103.25569465256996,1.3495954544643036,8,10.0,0.3,0.3,10,33.333333333333336,33.3333333333333,51.0,51
8,259.33888888888913,13.688689370398611,2,10.0,0.3,0.3,10,33.333333333333336,33.3333333333333,51.0,51
9,127.204605579606,1.7199204438721385,6,10.0,0.3,0.3,10,33.333333333333336,33.3333333333333,51.0,51
10,148.245165945166,3.3195250049051928,5,10.0,0.3,0.3,10,33.333333333333336,33.3333333333333,51.0,51
1,113.1835557960561,3.5167848212062096,6,10.0,0.4,0.4,10,25.0,25,51.0,51
2,102.05065807208693,1.8179436110780256,7,10.0,0.4,0.4,10,25.0,25,51.0,51
3,112.21858465608493,4.244940177629515,6,10.0,0.4,0.4,10,25.0,25,51.0,51
4,142.466040903541,5.213047134987002,4,10.0,0.4,0.4,10,25.0,25,51.0,51
5,127.03853923853961,1.3805858820928867,5,10.0,0.4,0.4,10,25.0,25,51.0,51
6,143.24751984126974,7.898297550787909,4,10.0,0.4,0.4,10,25.0,25,51.0,51
7,126.0682683982687,1.399259182008743,5,10.0,0.4,0.4,10,25.0,25,51.0,51
8,93.60183982684013,2.554002387038965,8,10.0,0.4,0.4,10,25.0,25,51.0,51
9,196.1254509379509,0.21215754325860484,2,10.0,0.4,0.4,10,25.0,25,51.0,51
10,140.42940115440112,3.6884355312714217,4,10.0,0.4,0.4,10,25.0,25,51.0,51
1,71.53407592407626,1.582599279693608,10,10.0,0.5,0.5,10,20.0,20,51.0,51
2,146.0560064935064,6.100734664334567,2,10.0,0.5,0.5,10,20.0,20,51.0,51
4,137.0773088023088,2.7976986606717054,3,10.0,0.5,0.5,10,20.0,20,51.0,51
5,105.08330280830299,3.7180307777483503,5,10.0,0.5,0.5,10,20.0,20,51.0,51
6,128.96961279461283,10.920530532369893,3,10.0,0.5,0.5,10,20.0,20,51.0,51
7,87.85113140827453,2.8334169432241874,7,10.0,0.5,0.5,10,20.0,20,51.0,51
8,89.27916408987862,2.5483469880172085,7,10.0,0.5,0.5,10,20.0,20,51.0,51
9,93.48539284789305,3.0087805511119146,6,10.0,0.5,0.5,10,20.0,20,51.0,51
10,88.92602516531115,2.4163198625529105,7,10.0,0.5,0.5,10,20.0,20,51.0,51
1,77.02364117364135,2.8540272530116897,6,10.0,0.6,0.6,10,16.666666666666668,16.6666666666667,51.0,51
2,81.43661616161636,4.738219551892951,5,10.0,0.6,0.6,10,16.666666666666668,16.6666666666667,51.0,51
3,82.95304417804437,5.457400030501239,5,10.0,0.6,0.6,10,16.666666666666668,16.6666666666667,51.0,51
4,91.01443903318925,5.018744441036294,4,10.0,0.6,0.6,10,16.666666666666668,16.6666666666667,51.0,51
5,78.66448135198156,2.210670069105754,6,10.0,0.6,0.6,10,16.666666666666668,16.6666666666667,51.0,51
6,84.60586635586657,2.9357355838654433,5,10.0,0.6,0.6,10,16.666666666666668,16.6666666666667,51.0,51
7,73.18227605727624,3.228015141462332,7,10.0,0.6,0.6,10,16.666666666666668,16.6666666666667,51.0,51
8,83.52329004329022,4.484736878536847,5,10.0,0.6,0.6,10,16.666666666666668,16.6666666666667,51.0,51
9,97.18299663299678,6.68186964194548,3,10.0,0.6,0.6,10,16.666666666666668,16.6666666666667,51.0,51
10,83.0550355200357,3.6187671466109466,5,10.0,0.6,0.6,10,16.666666666666668,16.6666666666667,51.0,51
1,68.65904280904299,5.415275154436561,3,10.0,0.7,0.7,10,14.285714285714286,14.2857142857143,51.0,51
2,60.511136548636685,2.8149878232185515,6,10.0,0.7,0.7,10,14.285714285714286,14.2857142857143,51.0,51
3,60.769203574203694,3.035722269577522,5,10.0,0.7,0.7,10,14.285714285714286,14.2857142857143,51.0,51
4,61.17853146853158,1.6006894508598384,5,10.0,0.7,0.7,10,14.285714285714286,14.2857142857143,51.0,51
5,60.28197450697465,2.8289658482134614,6,10.0,0.7,0.7,10,14.285714285714286,14.2857142857143,51.0,51
6,67.29795574795591,1.6596676408844415,3,10.0,0.7,0.7,10,14.285714285714286,14.2857142857143,51.0,51
7,60.5034387834389,3.4444894066532443,5,10.0,0.7,0.7,10,14.285714285714286,14.2857142857143,51.0,51
8,66.83869047619064,0.9023762774975965,4,10.0,0.7,0.7,10,14.285714285714286,14.2857142857143,51.0,51
9,55.493923536780834,2.950151509263789,7,10.0,0.7,0.7,10,14.285714285714286,14.2857142857143,51.0,51
10,56.90990002061442,3.6295590243176887,7,10.0,0.7,0.7,10,14.285714285714286,14.2857142857143,51.0,51
1,39.12498255712542,3.1856339118771713,7,10.0,0.8,0.8,10,12.5,12.5,51.0,51
2,42.730014430014464,2.4196533969674223,4,10.0,0.8,0.8,10,12.5,12.5,51.0,51
3,39.278670634920665,1.3265648816299525,8,10.0,0.8,0.8,10,12.5,12.5,51.0,51
4,41.49699308627884,3.840524080405234,7,10.0,0.8,0.8,10,12.5,12.5,51.0,51
5,37.48691216191219,2.6722523510635168,9,10.0,0.8,0.8,10,12.5,12.5,51.0,51
7,44.63755411255414,0.6355798181834248,2,10.0,0.8,0.8,10,12.5,12.5,51.0,51
8,41.923202908202924,4.831364657509594,5,10.0,0.8,0.8,10,12.5,12.5,51.0,51
9,43.419264069264095,2.5546221855684488,5,10.0,0.8,0.8,10,12.5,12.5,51.0,51
10,44.05601250601255,2.7676519677612705,3,10.0,0.8,0.8,10,12.5,12.5,51.0,51
1,24.378383838383826,0.951128557009896,5,10.0,0.9,0.9,10,11.11111111111111,11.1111111111111,51.0,51
2,25.594819624819614,1.318198902523025,5,10.0,0.9,0.9,10,11.11111111111111,11.1111111111111,51.0,51
3,24.064327801827787,1.0065005090129324,6,10.0,0.9,0.9,10,11.11111111111111,11.1111111111111,51.0,51
4,24.297821969696955,1.3759195975157823,8,10.0,0.9,0.9,10,11.11111111111111,11.1111111111111,51.0,51
5,24.407989232989223,0.7301690701646908,7,10.0,0.9,0.9,10,11.11111111111111,11.1111111111111,51.0,51
6,23.73121392496391,1.3454376283638867,4,10.0,0.9,0.9,10,11.11111111111111,11.1111111111111,51.0,51
7,23.302116402116386,1.2910616912351414,3,10.0,0.9,0.9,10,11.11111111111111,11.1111111111111,51.0,51
8,24.025829725829716,1.476057911524874,4,10.0,0.9,0.9,10,11.11111111111111,11.1111111111111,51.0,51
9,24.00526626151625,1.3074718728372612,4,10.0,0.9,0.9,10,11.11111111111111,11.1111111111111,51.0,51
10,23.62477633477632,1.602066252188207,5,10.0,0.9,0.9,10,11.11111111111111,11.1111111111111,51.0,51
2,316.62777777777734,3.7245929432074623,3,20.0,0.1,0.1,20,200.0,200,51.0,51
4,454.0124999999989,5.533110562784726,2,20.0,0.1,0.1,20,200.0,200,51.0,51
5,452.79583333333255,4.719937764420212,2,20.0,0.1,0.1,20,200.0,200,51.0,51
6,451.1999999999988,5.798275605729682,2,20.0,0.1,0.1,20,200.0,200,51.0,51
7,457.0541666666654,1.490816797001568,2,20.0,0.1,0.1,20,200.0,200,51.0,51
8,315.3055555555551,2.189008738963557,3,20.0,0.1,0.1,20,200.0,200,51.0,51
9,315.6055555555554,1.8458913334253335,3,20.0,0.1,0.1,20,200.0,200,51.0,51
10,457.21249999999884,9.598974554607214,2,20.0,0.1,0.1,20,200.0,200,51.0,51
11,195.03761904761762,1.1943358860123312,5,20.0,0.1,0.1,20,200.0,200,51.0,51
12,240.9190476190476,4.489762016294771,4,20.0,0.1,0.1,20,200.0,200,51.0,51
13,458.4249999999994,8.355645131021033,2,20.0,0.1,0.1,20,200.0,200,51.0,51
14,316.04206349206316,3.3386015624877503,3,20.0,0.1,0.1,20,200.0,200,51.0,51
15,451.14999999999895,10.135197197007209,2,20.0,0.1,0.1,20,200.0,200,51.0,51
16,241.10238095238086,1.801593944467174,4,20.0,0.1,0.1,20,200.0,200,51.0,51
17,460.26666666666586,5.633284023452769,2,20.0,0.1,0.1,20,200.0,200,51.0,51
18,241.06726190476212,2.8636086725720573,4,20.0,0.1,0.1,20,200.0,200,51.0,51
19,456.91567460317344,5.9938523622720385,2,20.0,0.1,0.1,20,200.0,200,51.0,51
20,456.61666666666554,1.2963624321752434,2,20.0,0.1,0.1,20,200.0,200,51.0,51
1,403.8249999999992,8.992041234088871,2,20.0,0.2,0.2,20,100.0,100,51.0,51
3,287.3095238095239,10.761828118142182,3,20.0,0.2,0.2,20,100.0,100,51.0,51
4,224.01230158730155,1.7008960482918984,4,20.0,0.2,0.2,20,100.0,100,51.0,51
6,225.29682539682548,3.4798157330386448,4,20.0,0.2,0.2,20,100.0,100,51.0,51
8,225.82976190476182,5.308887071222817,4,20.0,0.2,0.2,20,100.0,100,51.0,51
9,288.88333333333344,10.76790498554713,3,20.0,0.2,0.2,20,100.0,100,51.0,51
10,227.4500992063493,4.655225288677984,4,20.0,0.2,0.2,20,100.0,100,51.0,51
13,397.0214285714276,12.263251890863728,2,20.0,0.2,0.2,20,100.0,100,51.0,51
14,399.0916666666658,10.311973892303564,2,20.0,0.2,0.2,20,100.0,100,51.0,51
16,157.6111772486769,1.8458778446653648,6,20.0,0.2,0.2,20,100.0,100,51.0,51
17,400.9047619047608,5.097903174840211,2,20.0,0.2,0.2,20,100.0,100,51.0,51
18,226.52857142857147,4.675799898019455,4,20.0,0.2,0.2,20,100.0,100,51.0,51
19,223.46130952380926,3.708533078265962,4,20.0,0.2,0.2,20,100.0,100,51.0,51
1,148.52156084656082,2.343320418485248,6,20.0,0.3,0.3,20,66.66666666666667,66.6666666666667,51.0,51
4,349.6833333333327,19.669353630005755,2,20.0,0.3,0.3,20,66.66666666666667,66.6666666666667,51.0,51
5,206.81636904761885,7.942130629802895,4,20.0,0.3,0.3,20,66.66666666666667,66.6666666666667,51.0,51
7,347.7678571428564,9.510586206959015,2,20.0,0.3,0.3,20,66.66666666666667,66.6666666666667,51.0,51
8,173.50079365079336,1.7842914966800236,5,20.0,0.3,0.3,20,66.66666666666667,66.6666666666667,51.0,51
10,260.82619047619096,10.67579036886718,3,20.0,0.3,0.3,20,66.66666666666667,66.6666666666667,51.0,51
11,173.36396825396787,6.016487268133981,5,20.0,0.3,0.3,20,66.66666666666667,66.6666666666667,51.0,51
13,263.65396825396874,3.5162453670756233,3,20.0,0.3,0.3,20,66.66666666666667,66.6666666666667,51.0,51
14,257.9753968253972,22.5978197799198,3,20.0,0.3,0.3,20,66.66666666666667,66.6666666666667,51.0,51
15,259.94484126984145,8.24192084767009,3,20.0,0.3,0.3,20,66.66666666666667,66.6666666666667,51.0,51
16,349.2130952380946,6.948165918945056,2,20.0,0.3,0.3,20,66.66666666666667,66.6666666666667,51.0,51
18,147.3655423280424,2.1879967623927827,6,20.0,0.3,0.3,20,66.66666666666667,66.6666666666667,51.0,51
20,258.685714285715,4.850343630438057,3,20.0,0.3,0.3,20,66.66666666666667,66.6666666666667,51.0,51
3,186.76765873015864,4.420341869258413,4,20.0,0.4,0.4,20,50.0,50,51.0,51
5,233.50317460317484,7.772360884980877,3,20.0,0.4,0.4,20,50.0,50,51.0,51
6,226.40859788359822,3.401711858904159,3,20.0,0.4,0.4,20,50.0,50,51.0,51
7,160.0965873015872,2.8448863074236863,5,20.0,0.4,0.4,20,50.0,50,51.0,51
9,230.76150793650828,5.562469946074609,3,20.0,0.4,0.4,20,50.0,50,51.0,51
11,232.88214285714324,15.113814804978471,3,20.0,0.4,0.4,20,50.0,50,51.0,51
12,227.47658730158767,9.475098969003527,3,20.0,0.4,0.4,20,50.0,50,51.0,51
13,277.0726190476193,0.3821743793554915,2,20.0,0.4,0.4,20,50.0,50,51.0,51
14,278.70000000000016,5.845416057808581,2,20.0,0.4,0.4,20,50.0,50,51.0,51
15,224.55793650793683,1.7012318521633218,3,20.0,0.4,0.4,20,50.0,50,51.0,51
16,159.61373015873,4.558313777022765,5,20.0,0.4,0.4,20,50.0,50,51.0,51
17,158.85531746031737,2.7582993166636403,5,20.0,0.4,0.4,20,50.0,50,51.0,51
18,158.36222222222207,5.606246055514419,5,20.0,0.4,0.4,20,50.0,50,51.0,51
2,224.35238095238122,20.423600863271524,2,20.0,0.5,0.5,20,40.0,40,51.0,51
3,162.72380952380962,7.844043614055152,4,20.0,0.5,0.5,20,40.0,40,51.0,51
4,160.19880952380953,3.032763167697598,4,20.0,0.5,0.5,20,40.0,40,51.0,51
7,162.860119047619,10.181481088807926,4,20.0,0.5,0.5,20,40.0,40,51.0,51
10,163.17261904761898,4.107964337753156,4,20.0,0.5,0.5,20,40.0,40,51.0,51
11,192.88611111111126,13.608610007837964,3,20.0,0.5,0.5,20,40.0,40,51.0,51
13,166.24821428571423,4.650415652470328,4,20.0,0.5,0.5,20,40.0,40,51.0,51
14,185.51269841269848,11.636530583031488,3,20.0,0.5,0.5,20,40.0,40,51.0,51
15,222.55833333333362,4.025457890040545,2,20.0,0.5,0.5,20,40.0,40,51.0,51
16,142.63865079365095,8.231188692612902,5,20.0,0.5,0.5,20,40.0,40,51.0,51
17,216.13035714285738,10.50642825713009,2,20.0,0.5,0.5,20,40.0,40,51.0,51
18,223.41666666666706,19.469006708669628,2,20.0,0.5,0.5,20,40.0,40,51.0,51
19,193.0087301587302,14.827690030104955,3,20.0,0.5,0.5,20,40.0,40,51.0,51
20,191.86468253968258,3.2419106839704814,3,20.0,0.5,0.5,20,40.0,40,51.0,51
4,149.37711640211643,2.5984136175511,3,20.0,0.6,0.6,20,33.333333333333336,33.3333333333333,51.0,51
5,151.61150793650793,13.702530528192186,3,20.0,0.6,0.6,20,33.333333333333336,33.3333333333333,51.0,51
6,133.70082972582972,3.240584360766477,4,20.0,0.6,0.6,20,33.333333333333336,33.3333333333333,51.0,51
7,138.6833333333333,10.980707847054884,4,20.0,0.6,0.6,20,33.333333333333336,33.3333333333333,51.0,51
8,158.7373015873015,4.6211299205121215,3,20.0,0.6,0.6,20,33.333333333333336,33.3333333333333,51.0,51
9,157.6460317460317,13.627050664988191,3,20.0,0.6,0.6,20,33.333333333333336,33.3333333333333,51.0,51
11,136.3113095238095,11.061706667728624,4,20.0,0.6,0.6,20,33.333333333333336,33.3333333333333,51.0,51
13,124.07000000000009,5.0397133685471385,5,20.0,0.6,0.6,20,33.333333333333336,33.3333333333333,51.0,51
14,152.47301587301587,9.696582939907685,3,20.0,0.6,0.6,20,33.333333333333336,33.3333333333333,51.0,51
15,183.66190476190494,18.726544588423906,2,20.0,0.6,0.6,20,33.333333333333336,33.3333333333333,51.0,51
16,179.36785714285722,10.123412083987363,2,20.0,0.6,0.6,20,33.333333333333336,33.3333333333333,51.0,51
17,183.27380952380946,14.707821048680296,2,20.0,0.6,0.6,20,33.333333333333336,33.3333333333333,51.0,51
18,153.44169071669066,5.111564867630972,3,20.0,0.6,0.6,20,33.333333333333336,33.3333333333333,51.0,51
19,154.45,4.937132546101798,3,20.0,0.6,0.6,20,33.333333333333336,33.3333333333333,51.0,51
20,174.93690476190483,24.18305191658002,2,20.0,0.6,0.6,20,33.333333333333336,33.3333333333333,51.0,51
1,92.42599206349213,4.860164538549464,6,20.0,0.7,0.7,20,28.571428571428573,28.5714285714286,51.0,51
2,89.56185666185674,5.403202057940861,6,20.0,0.7,0.7,20,28.571428571428573,28.5714285714286,51.0,51
4,106.83988095238094,6.79665470276752,4,20.0,0.7,0.7,20,28.571428571428573,28.5714285714286,51.0,51
6,115.56587301587301,2.1111088360770958,3,20.0,0.7,0.7,20,28.571428571428573,28.5714285714286,51.0,51
8,122.2916666666666,2.750982096330532,2,20.0,0.7,0.7,20,28.571428571428573,28.5714285714286,51.0,51
9,126.82499999999992,3.846997607169699,2,20.0,0.7,0.7,20,28.571428571428573,28.5714285714286,51.0,51
10,109.3845238095238,2.637244504968643,4,20.0,0.7,0.7,20,28.571428571428573,28.5714285714286,51.0,51
13,125.7146825396825,6.035661453699474,2,20.0,0.7,0.7,20,28.571428571428573,28.5714285714286,51.0,51
14,99.01555555555561,7.000578046580761,5,20.0,0.7,0.7,20,28.571428571428573,28.5714285714286,51.0,51
15,121.1523809523809,2.700474469102893,2,20.0,0.7,0.7,20,28.571428571428573,28.5714285714286,51.0,51
16,116.54166666666663,7.262853958262379,3,20.0,0.7,0.7,20,28.571428571428573,28.5714285714286,51.0,51
17,119.09365079365075,5.969850831732453,3,20.0,0.7,0.7,20,28.571428571428573,28.5714285714286,51.0,51
19,130.6855158730158,9.713458509656638,2,20.0,0.7,0.7,20,28.571428571428573,28.5714285714286,51.0,51
1,77.70823412698417,5.880858202223059,4,20.0,0.8,0.8,20,25.0,25,51.0,51
2,76.16468253968256,8.480246014584464,3,20.0,0.8,0.8,20,25.0,25,51.0,51
3,75.8088293650794,3.213803059572098,4,20.0,0.8,0.8,20,25.0,25,51.0,51
4,84.53591269841269,2.6637161403983063,2,20.0,0.8,0.8,20,25.0,25,51.0,51
6,83.10277777777783,0.19361257103919,2,20.0,0.8,0.8,20,25.0,25,51.0,51
7,73.31250000000003,6.198131522696012,4,20.0,0.8,0.8,20,25.0,25,51.0,51
9,76.56283068783073,5.149273602557619,3,20.0,0.8,0.8,20,25.0,25,51.0,51
10,73.35396825396833,2.7043376246146402,4,20.0,0.8,0.8,20,25.0,25,51.0,51
13,77.23928571428573,4.409460867681333,3,20.0,0.8,0.8,20,25.0,25,51.0,51
14,74.48898809523811,5.644500244252764,4,20.0,0.8,0.8,20,25.0,25,51.0,51
15,78.62116402116406,4.772434362577235,3,20.0,0.8,0.8,20,25.0,25,51.0,51
19,79.11865079365079,3.575727637392176,3,20.0,0.8,0.8,20,25.0,25,51.0,51
20,67.6632275132276,5.852426052035961,6,20.0,0.8,0.8,20,25.0,25,51.0,51
1,43.01686507936509,2.601517460751994,4,20.0,0.9,0.9,20,22.22222222222222,22.2222222222222,51.0,51
2,44.82380952380954,4.032591677187361,3,20.0,0.9,0.9,20,22.22222222222222,22.2222222222222,51.0,51
3,38.43392857142857,3.423575332244884,2,20.0,0.9,0.9,20,22.22222222222222,22.2222222222222,51.0,51
4,44.49285714285716,1.2374368670764582,2,20.0,0.9,0.9,20,22.22222222222222,22.2222222222222,51.0,51
6,36.274735449735445,3.9741206699220144,3,20.0,0.9,0.9,20,22.22222222222222,22.2222222222222,51.0,51
8,39.67787698412699,3.649147048945595,4,20.0,0.9,0.9,20,22.22222222222222,22.2222222222222,51.0,51
9,40.852380952380955,0.3299831645537185,2,20.0,0.9,0.9,20,22.22222222222222,22.2222222222222,51.0,51
10,39.845535714285724,1.5487866093372291,4,20.0,0.9,0.9,20,22.22222222222222,22.2222222222222,51.0,51
11,41.7752380952381,3.855267162245741,5,20.0,0.9,0.9,20,22.22222222222222,22.2222222222222,51.0,51
12,43.225000000000016,0.4091117805436508,2,20.0,0.9,0.9,20,22.22222222222222,22.2222222222222,51.0,51
13,38.05595238095238,5.762920266670377,2,20.0,0.9,0.9,20,22.22222222222222,22.2222222222222,51.0,51
14,38.51190476190476,3.7865516444397187,4,20.0,0.9,0.9,20,22.22222222222222,22.2222222222222,51.0,51
15,41.790476190476205,4.8369471008308595,2,20.0,0.9,0.9,20,22.22222222222222,22.2222222222222,51.0,51
17,43.21825396825398,2.146543896399185,3,20.0,0.9,0.9,20,22.22222222222222,22.2222222222222,51.0,51
18,37.25654761904761,3.7551818778860975,4,20.0,0.9,0.9,20,22.22222222222222,22.2222222222222,51.0,51
20,39.35773809523812,1.0547676152699337,2,20.0,0.9,0.9,20,22.22222222222222,22.2222222222222,51.0,51
2,470.83333333333235,1.626345596728987,2,30.0,0.1,0.1,30,300.0,300,51.0,51
3,324.62222222222164,5.229890941430558,3,30.0,0.1,0.1,30,300.0,300,51.0,51
5,467.9333333333326,2.6870057685088082,2,30.0,0.1,0.1,30,300.0,300,51.0,51
6,466.5499999999993,1.202081528017163,2,30.0,0.1,0.1,30,300.0,300,51.0,51
7,469.0464285714278,0.13637059351461392,2,30.0,0.1,0.1,30,300.0,300,51.0,51
9,246.92083333333358,1.186059067294357,4,30.0,0.1,0.1,30,300.0,300,51.0,51
13,322.45555555555507,2.0755409825803355,3,30.0,0.1,0.1,30,300.0,300,51.0,51
14,322.94444444444406,1.650448872725691,3,30.0,0.1,0.1,30,300.0,300,51.0,51
16,474.19999999999925,18.502627441047885,2,30.0,0.1,0.1,30,300.0,300,51.0,51
17,322.8055555555551,10.167299615998035,3,30.0,0.1,0.1,30,300.0,300,51.0,51
20,323.98333333333267,2.1650635094609325,3,30.0,0.1,0.1,30,300.0,300,51.0,51
21,470.3916666666661,24.359828611876512,2,30.0,0.1,0.1,30,300.0,300,51.0,51
