value,m,s,n,n_arms,eps,f_eps,f_n_arms,scaled_1,f_scaled_1,n_users,f_n_users
2,2.4427031574787117,0.07616287905703635,104,5.0,0.9,0.9,5,5.555555555555555,5.55555555555556,501.0,501
3,2.435924209156072,0.07012126150495546,89,5.0,0.9,0.9,5,5.555555555555555,5.55555555555556,501.0,501
4,2.449250197170185,0.07920238827883774,103,5.0,0.9,0.9,5,5.555555555555555,5.55555555555556,501.0,501
5,2.4317300224832192,0.06984511570287637,107,5.0,0.9,0.9,5,5.555555555555555,5.55555555555556,501.0,501
1,19.226467471089162,0.20111036670195415,47,10.0,0.1,0.1,10,100.0,100,501.0,501
2,19.227104701116257,0.21265701266574988,47,10.0,0.1,0.1,10,100.0,100,501.0,501
3,19.561373227436707,0.1970200817194124,46,10.0,0.1,0.1,10,100.0,100,501.0,501
4,17.523876828462512,0.21283422076800879,52,10.0,0.1,0.1,10,100.0,100,501.0,501
5,17.019753575932704,0.17471566122536977,54,10.0,0.1,0.1,10,100.0,100,501.0,501
6,17.61722679362286,0.1798168531489761,52,10.0,0.1,0.1,10,100.0,100,501.0,501
7,15.713016822388937,0.14315708145955322,59,10.0,0.1,0.1,10,100.0,100,501.0,501
8,18.173458989854684,0.23996117782129053,50,10.0,0.1,0.1,10,100.0,100,501.0,501
9,19.2177104705549,0.22082686703235374,47,10.0,0.1,0.1,10,100.0,100,501.0,501
10,19.21866859270883,0.2126188833500739,47,10.0,0.1,0.1,10,100.0,100,501.0,501
1,16.45665916113915,0.2688267497350902,49,10.0,0.2,0.2,10,50.0,50,501.0,501
2,14.243083755143955,0.21187827809004292,59,10.0,0.2,0.2,10,50.0,50,501.0,501
3,17.022642450094214,0.29357519478958494,47,10.0,0.2,0.2,10,50.0,50,501.0,501
4,16.248459176210417,0.25601449208166555,50,10.0,0.2,0.2,10,50.0,50,501.0,501
5,16.73311573943302,0.30869831172613166,48,10.0,0.2,0.2,10,50.0,50,501.0,501
6,16.46125541830947,0.2305619494576443,49,10.0,0.2,0.2,10,50.0,50,501.0,501
7,15.979517307425795,0.2909283148712135,51,10.0,0.2,0.2,10,50.0,50,501.0,501
8,15.771683955305264,0.21753418775832703,52,10.0,0.2,0.2,10,50.0,50,501.0,501
9,17.01945933536333,0.3173650764919058,47,10.0,0.2,0.2,10,50.0,50,501.0,501
10,16.464222870606395,0.25905076094339413,49,10.0,0.2,0.2,10,50.0,50,501.0,501
1,14.631438646183492,0.3492522266116896,48,10.0,0.3,0.3,10,33.333333333333336,33.3333333333333,501.0,501
2,12.405274079186544,0.24162642237698911,61,10.0,0.3,0.3,10,33.333333333333336,33.3333333333333,501.0,501
3,14.997201327725653,0.31415000373985535,46,10.0,0.3,0.3,10,33.333333333333336,33.3333333333333,501.0,501
4,13.998886809750866,0.30731013284644293,51,10.0,0.3,0.3,10,33.333333333333336,33.3333333333333,501.0,501
5,12.884247916046343,0.2726964564215964,58,10.0,0.3,0.3,10,33.333333333333336,33.3333333333333,501.0,501
6,14.869605897512363,0.35248620941518377,47,10.0,0.3,0.3,10,33.333333333333336,33.3333333333333,501.0,501
7,14.392040931088484,0.29297256383632075,49,10.0,0.3,0.3,10,33.333333333333336,33.3333333333333,501.0,501
8,15.658716009805993,0.30612058190278874,43,10.0,0.3,0.3,10,33.333333333333336,33.3333333333333,501.0,501
9,13.829641079770145,0.29228977536621226,52,10.0,0.3,0.3,10,33.333333333333336,33.3333333333333,501.0,501
10,14.994420769574143,0.29725293120658725,46,10.0,0.3,0.3,10,33.333333333333336,33.3333333333333,501.0,501
1,12.62723952144808,0.2936079797571466,47,10.0,0.4,0.4,10,25.0,25,501.0,501
2,12.170637799156227,0.288738263277906,50,10.0,0.4,0.4,10,25.0,25,501.0,501
3,12.730267736774787,0.3678834512839355,46,10.0,0.4,0.4,10,25.0,25,501.0,501
4,12.098545817076532,0.279385393755166,51,10.0,0.4,0.4,10,25.0,25,501.0,501
5,12.619853219411226,0.25258814822830306,47,10.0,0.4,0.4,10,25.0,25,501.0,501
6,13.410772424563335,0.35100824873893155,42,10.0,0.4,0.4,10,25.0,25,501.0,501
7,11.133046691450769,0.2632014295499678,59,10.0,0.4,0.4,10,25.0,25,501.0,501
8,12.554383960831402,0.294400261734293,47,10.0,0.4,0.4,10,25.0,25,501.0,501
9,11.212028397983687,0.2662484875896463,58,10.0,0.4,0.4,10,25.0,25,501.0,501
10,11.716584187328012,0.2931481050473555,54,10.0,0.4,0.4,10,25.0,25,501.0,501
1,10.112866806410683,0.33779776886623925,51,10.0,0.5,0.5,10,20.0,20,501.0,501
2,9.37686317084727,0.31812902912669905,60,10.0,0.5,0.5,10,20.0,20,501.0,501
3,9.947521657882408,0.30316123193156236,54,10.0,0.5,0.5,10,20.0,20,501.0,501
4,10.77385800313062,0.3198021384493841,44,10.0,0.5,0.5,10,20.0,20,501.0,501
5,9.96134434497807,0.34857429566093634,53,10.0,0.5,0.5,10,20.0,20,501.0,501
6,11.559751219616897,0.2929022618660612,37,10.0,0.5,0.5,10,20.0,20,501.0,501
7,10.20396197906244,0.3336159026477442,50,10.0,0.5,0.5,10,20.0,20,501.0,501
8,10.339316100762973,0.3420775761730329,48,10.0,0.5,0.5,10,20.0,20,501.0,501
9,10.743198667515667,0.3294024134644789,45,10.0,0.5,0.5,10,20.0,20,501.0,501
10,9.453076554290572,0.3139136514174152,59,10.0,0.5,0.5,10,20.0,20,501.0,501
1,7.894295594081384,0.3272608365243256,56,10.0,0.6,0.6,10,16.666666666666668,16.6666666666667,501.0,501
2,7.779983079131746,0.34487852428362936,58,10.0,0.6,0.6,10,16.666666666666668,16.6666666666667,501.0,501
3,8.372480383022548,0.313648959623852,46,10.0,0.6,0.6,10,16.666666666666668,16.6666666666667,501.0,501
4,7.60818954234113,0.25971802926799054,62,10.0,0.6,0.6,10,16.666666666666668,16.6666666666667,501.0,501
5,8.373796468159123,0.3293747690434253,46,10.0,0.6,0.6,10,16.666666666666668,16.6666666666667,501.0,501
6,8.322469702473423,0.33802348490098316,48,10.0,0.6,0.6,10,16.666666666666668,16.6666666666667,501.0,501
7,7.8158742603398945,0.3067245158055298,57,10.0,0.6,0.6,10,16.666666666666668,16.6666666666667,501.0,501
8,8.042505862626,0.3588923936497343,52,10.0,0.6,0.6,10,16.666666666666668,16.6666666666667,501.0,501
9,8.666105938525368,0.31130543060394417,41,10.0,0.6,0.6,10,16.666666666666668,16.6666666666667,501.0,501
10,9.10364323717128,0.3972986454598318,35,10.0,0.6,0.6,10,16.666666666666668,16.6666666666667,501.0,501
1,6.386564263842244,0.30478193330811065,44,10.0,0.7,0.7,10,14.285714285714286,14.2857142857143,501.0,501
2,6.131158301394397,0.2642111091233136,52,10.0,0.7,0.7,10,14.285714285714286,14.2857142857143,501.0,501
3,6.138864222393219,0.3257713582366698,51,10.0,0.7,0.7,10,14.285714285714286,14.2857142857143,501.0,501
4,6.153707988119206,0.3053920095061863,50,10.0,0.7,0.7,10,14.285714285714286,14.2857142857143,501.0,501
5,6.271919024691701,0.2894324322364469,47,10.0,0.7,0.7,10,14.285714285714286,14.2857142857143,501.0,501
6,6.37464866372216,0.33411144753750105,43,10.0,0.7,0.7,10,14.285714285714286,14.2857142857143,501.0,501
7,6.148813338838827,0.36167533745298686,49,10.0,0.7,0.7,10,14.285714285714286,14.2857142857143,501.0,501
8,6.0855204222816255,0.29567128399193177,50,10.0,0.7,0.7,10,14.285714285714286,14.2857142857143,501.0,501
9,6.0229341375988446,0.27898478873082777,56,10.0,0.7,0.7,10,14.285714285714286,14.2857142857143,501.0,501
10,5.940750932816249,0.28772720353597975,59,10.0,0.7,0.7,10,14.285714285714286,14.2857142857143,501.0,501
1,4.242026555399787,0.2423622514572437,50,10.0,0.8,0.8,10,12.5,12.5,501.0,501
2,4.20522668095699,0.2585259113383775,51,10.0,0.8,0.8,10,12.5,12.5,501.0,501
3,4.14002051182556,0.24114504048175142,49,10.0,0.8,0.8,10,12.5,12.5,501.0,501
4,4.158543734490692,0.24192114784631602,54,10.0,0.8,0.8,10,12.5,12.5,501.0,501
5,4.1723498802406045,0.24099644058932013,52,10.0,0.8,0.8,10,12.5,12.5,501.0,501
6,4.303897127744537,0.21575284740124845,42,10.0,0.8,0.8,10,12.5,12.5,501.0,501
7,4.128274588749777,0.26244235400528393,55,10.0,0.8,0.8,10,12.5,12.5,501.0,501
8,4.204274980493969,0.3396536675460469,47,10.0,0.8,0.8,10,12.5,12.5,501.0,501
9,4.239989137572759,0.2851044851847717,50,10.0,0.8,0.8,10,12.5,12.5,501.0,501
10,4.105527488660316,0.2635345181059198,51,10.0,0.8,0.8,10,12.5,12.5,501.0,501
1,2.4138825101481003,0.09940588008232133,52,10.0,0.9,0.9,10,11.11111111111111,11.1111111111111,501.0,501
2,2.4210757616583973,0.0997812605292094,38,10.0,0.9,0.9,10,11.11111111111111,11.1111111111111,501.0,501
3,2.4104487696759773,0.12167579775546496,44,10.0,0.9,0.9,10,11.11111111111111,11.1111111111111,501.0,501
4,2.405678304595134,0.10210437754173286,50,10.0,0.9,0.9,10,11.11111111111111,11.1111111111111,501.0,501
5,2.4008291395887285,0.09320086417859608,60,10.0,0.9,0.9,10,11.11111111111111,11.1111111111111,501.0,501
6,2.3969382669480725,0.10363949281655978,52,10.0,0.9,0.9,10,11.11111111111111,11.1111111111111,501.0,501
7,2.4098519243516687,0.08967417174607284,48,10.0,0.9,0.9,10,11.11111111111111,11.1111111111111,501.0,501
8,2.404295595189714,0.08934595262906987,52,10.0,0.9,0.9,10,11.11111111111111,11.1111111111111,501.0,501
9,2.4218298914985925,0.11953397587093195,46,10.0,0.9,0.9,10,11.11111111111111,11.1111111111111,501.0,501
10,2.4203604074561467,0.10908880290477063,59,10.0,0.9,0.9,10,11.11111111111111,11.1111111111111,501.0,501
1,46.28931577789663,0.5676117136064832,19,20.0,0.1,0.1,20,200.0,200,501.0,501
2,40.781020150866404,0.5155762560775504,22,20.0,0.1,0.1,20,200.0,200,501.0,501
3,31.835210327270328,0.33928440924418807,29,20.0,0.1,0.1,20,200.0,200,501.0,501
4,31.93498547630765,0.4144075775267508,29,20.0,0.1,0.1,20,200.0,200,501.0,501
5,33.04520867660812,0.3499575921851497,28,20.0,0.1,0.1,20,200.0,200,501.0,501
6,28.372932377821595,0.30385259105718004,33,20.0,0.1,0.1,20,200.0,200,501.0,501
7,51.0304426870679,0.4999156557753161,17,20.0,0.1,0.1,20,200.0,200,501.0,501
8,51.25919875684701,0.4315596864509447,17,20.0,0.1,0.1,20,200.0,200,501.0,501
9,32.00614078711303,0.3750602922821784,29,20.0,0.1,0.1,20,200.0,200,501.0,501
10,34.04493455110208,0.4609552538510272,27,20.0,0.1,0.1,20,200.0,200,501.0,501
11,42.5301208768063,0.49002988905694067,21,20.0,0.1,0.1,20,200.0,200,501.0,501
12,33.97159390842712,0.4298796833697666,27,20.0,0.1,0.1,20,200.0,200,501.0,501
13,40.928080532776754,0.454853117448673,22,20.0,0.1,0.1,20,200.0,200,501.0,501
14,30.093841997494906,0.3284011550335404,31,20.0,0.1,0.1,20,200.0,200,501.0,501
15,40.75570510253998,0.4646656355554107,22,20.0,0.1,0.1,20,200.0,200,501.0,501
16,36.602248903419856,0.5058628922668286,25,20.0,0.1,0.1,20,200.0,200,501.0,501
17,40.968574471728054,0.4587242813719527,22,20.0,0.1,0.1,20,200.0,200,501.0,501
18,42.61524881047309,0.3753434904300505,21,20.0,0.1,0.1,20,200.0,200,501.0,501
19,36.49196927112257,0.3704282102355861,25,20.0,0.1,0.1,20,200.0,200,501.0,501
20,26.984033436077226,0.3005192913246313,35,20.0,0.1,0.1,20,200.0,200,501.0,501
1,30.65033148057161,0.5194892460847891,27,20.0,0.2,0.2,20,100.0,100,501.0,501
2,30.741736754862103,0.36818533927010694,27,20.0,0.2,0.2,20,100.0,100,501.0,501
3,36.118749450893695,0.6138456186722722,22,20.0,0.2,0.2,20,100.0,100,501.0,501
4,29.76009082593788,0.44639527689902725,28,20.0,0.2,0.2,20,100.0,100,501.0,501
5,29.749238035368062,0.4409495270298112,28,20.0,0.2,0.2,20,100.0,100,501.0,501
6,31.480209090607353,0.4617141632169491,26,20.0,0.2,0.2,20,100.0,100,501.0,501
7,33.44852410108742,0.6023603747167864,24,20.0,0.2,0.2,20,100.0,100,501.0,501
8,31.614382214572743,0.4554566083944948,26,20.0,0.2,0.2,20,100.0,100,501.0,501
9,31.678179599670223,0.5178599302084348,26,20.0,0.2,0.2,20,100.0,100,501.0,501
10,34.78813818040625,0.5983403999204696,23,20.0,0.2,0.2,20,100.0,100,501.0,501
11,36.13538385178234,0.5170044815939383,22,20.0,0.2,0.2,20,100.0,100,501.0,501
12,31.52090893712278,0.4501334658459695,26,20.0,0.2,0.2,20,100.0,100,501.0,501
13,40.220017644277306,0.7841298189022415,19,20.0,0.2,0.2,20,100.0,100,501.0,501
14,28.261927599599254,0.4836308754543734,30,20.0,0.2,0.2,20,100.0,100,501.0,501
15,35.92201988732333,0.6624907363788566,22,20.0,0.2,0.2,20,100.0,100,501.0,501
16,30.551417607539992,0.4809873786910487,27,20.0,0.2,0.2,20,100.0,100,501.0,501
17,34.5549035437585,0.6067769417992807,23,20.0,0.2,0.2,20,100.0,100,501.0,501
18,29.637055961628477,0.5107568831274235,28,20.0,0.2,0.2,20,100.0,100,501.0,501
19,35.96905327723672,0.6549668767580284,22,20.0,0.2,0.2,20,100.0,100,501.0,501
20,32.766348630948485,0.5268298695498882,25,20.0,0.2,0.2,20,100.0,100,501.0,501
1,30.092215391710944,0.5715821256843028,23,20.0,0.3,0.3,20,66.66666666666667,66.6666666666667,501.0,501
2,26.515943744926393,0.5456400498071576,28,20.0,0.3,0.3,20,66.66666666666667,66.6666666666667,501.0,501
3,26.31795349207295,0.6304507391332863,28,20.0,0.3,0.3,20,66.66666666666667,66.6666666666667,501.0,501
4,28.603620109845032,0.5240360180201027,25,20.0,0.3,0.3,20,66.66666666666667,66.6666666666667,501.0,501
5,23.976922901397813,0.5309211663833175,32,20.0,0.3,0.3,20,66.66666666666667,66.6666666666667,501.0,501
6,34.260707011458365,0.7721347578870535,19,20.0,0.3,0.3,20,66.66666666666667,66.6666666666667,501.0,501
7,24.512831286977715,0.495512789423917,31,20.0,0.3,0.3,20,66.66666666666667,66.6666666666667,501.0,501
8,35.487505034081344,0.9164736106981364,18,20.0,0.3,0.3,20,66.66666666666667,66.6666666666667,501.0,501
9,28.456315433724384,0.6893594235571538,25,20.0,0.3,0.3,20,66.66666666666667,66.6666666666667,501.0,501
10,31.2065797740618,0.62934047900986545,22,20.0,0.3,0.3,20,66.66666666666667,66.6666666666667,501.0,501
11,29.455307341113407,0.6156214168469949,24,20.0,0.3,0.3,20,66.66666666666667,66.6666666666667,501.0,501
12,26.540955694638857,0.5425900149195486,28,20.0,0.3,0.3,20,66.66666666666667,66.6666666666667,501.0,501
13,25.899709483783308,0.48510776052152077,29,20.0,0.3,0.3,20,66.66666666666667,66.6666666666667,501.0,501
14,27.99008750970911,0.7706096772167682,26,20.0,0.3,0.3,20,66.66666666666667,66.6666666666667,501.0,501
15,28.653363144352124,0.5386244734578404,25,20.0,0.3,0.3,20,66.66666666666667,66.6666666666667,501.0,501
16,27.75465965189476,0.5472851765663725,26,20.0,0.3,0.3,20,66.66666666666667,66.6666666666667,501.0,501
17,27.768213715060654,0.7478002784098126,26,20.0,0.3,0.3,20,66.66666666666667,66.6666666666667,501.0,501
18,25.219044072992645,0.573561425657699,30,20.0,0.3,0.3,20,66.66666666666667,66.6666666666667,501.0,501
19,32.297867560575554,0.8046577288020788,21,20.0,0.3,0.3,20,66.66666666666667,66.6666666666667,501.0,501
20,39.07520858831228,0.7786950777784403,15,20.0,0.3,0.3,20,66.66666666666667,66.6666666666667,501.0,501
1,30.44970074697167,0.7503070165602616,17,20.0,0.4,0.4,20,50.0,50,501.0,501
2,28.575645185446955,0.897851233110072,19,20.0,0.4,0.4,20,50.0,50,501.0,501
3,22.89797908857039,0.4618274098527541,28,20.0,0.4,0.4,20,50.0,50,501.0,501
4,22.94110232052745,0.5343058971303231,28,20.0,0.4,0.4,20,50.0,50,501.0,501
5,24.554131911881537,0.6915768195874107,25,20.0,0.4,0.4,20,50.0,50,501.0,501
6,21.179991067380076,0.5487532940406885,32,20.0,0.4,0.4,20,50.0,50,501.0,501
7,24.029618084163744,0.5906426424598442,26,20.0,0.4,0.4,20,50.0,50,501.0,501
8,27.719826369224155,1.0810167116239218,20,20.0,0.4,0.4,20,50.0,50,501.0,501
9,30.569650207149433,0.7491464092557986,17,20.0,0.4,0.4,20,50.0,50,501.0,501
10,28.343200672887523,0.7132887089222194,19,20.0,0.4,0.4,20,50.0,50,501.0,501
11,21.467645365521765,0.5645994638571957,31,20.0,0.4,0.4,20,50.0,50,501.0,501
12,23.67997519738045,0.5061267096700748,27,20.0,0.4,0.4,20,50.0,50,501.0,501
13,25.308002132690795,0.6563686776135044,24,20.0,0.4,0.4,20,50.0,50,501.0,501
14,27.10309327202681,0.8171968662561763,21,20.0,0.4,0.4,20,50.0,50,501.0,501
15,21.134607538404136,0.43018601363249925,32,20.0,0.4,0.4,20,50.0,50,501.0,501
16,24.08759139377596,0.572073804523794,26,20.0,0.4,0.4,20,50.0,50,501.0,501
17,21.1975767032001,0.4139742290514255,32,20.0,0.4,0.4,20,50.0,50,501.0,501
18,24.661702351539482,0.6841567831453403,25,20.0,0.4,0.4,20,50.0,50,501.0,501
19,25.307552721535366,0.5861457593704439,24,20.0,0.4,0.4,20,50.0,50,501.0,501
20,22.958338756660275,0.6243716455059983,28,20.0,0.4,0.4,20,50.0,50,501.0,501
1,22.52285917554003,0.6312794134745326,21,20.0,0.5,0.5,20,40.0,40,501.0,501
2,21.25044656150191,0.93190074495873,23,20.0,0.5,0.5,20,40.0,40,501.0,501
3,20.04685063345406,0.646521598575063,27,20.0,0.5,0.5,20,40.0,40,501.0,501
4,21.53669419672694,0.4475630947241369,23,20.0,0.5,0.5,20,40.0,40,501.0,501
5,18.75397100027011,0.5580838274924033,30,20.0,0.5,0.5,20,40.0,40,501.0,501
6,22.283744640362823,0.443628267243408,21,20.0,0.5,0.5,20,40.0,40,501.0,501
7,18.184697229616113,0.5398133516661057,32,20.0,0.5,0.5,20,40.0,40,501.0,501
8,19.946070603923413,0.6708673056386606,27,20.0,0.5,0.5,20,40.0,40,501.0,501
9,23.774108127417392,0.6916405397088001,18,20.0,0.5,0.5,20,40.0,40,501.0,501
10,17.085308566535215,0.6285343767336925,36,20.0,0.5,0.5,20,40.0,40,501.0,501
11,20.059896406328555,0.7143429584831448,26,20.0,0.5,0.5,20,40.0,40,501.0,501
12,19.090626461616857,0.648106763286252,29,20.0,0.5,0.5,20,40.0,40,501.0,501
13,21.654799744042283,0.7813162850617016,22,20.0,0.5,0.5,20,40.0,40,501.0,501
14,20.59738896371189,0.6747580086664826,25,20.0,0.5,0.5,20,40.0,40,501.0,501
15,22.051814405970294,0.8286086281257876,21,20.0,0.5,0.5,20,40.0,40,501.0,501
16,20.58091312705662,0.555298052081548,25,20.0,0.5,0.5,20,40.0,40,501.0,501
17,20.919890779156447,0.7043533426224655,24,20.0,0.5,0.5,20,40.0,40,501.0,501
18,21.22952848748163,0.5441209744517079,23,20.0,0.5,0.5,20,40.0,40,501.0,501
19,23.331639664440235,0.6959563050672114,19,20.0,0.5,0.5,20,40.0,40,501.0,501
20,19.136037421698834,0.4980830264621595,29,20.0,0.5,0.5,20,40.0,40,501.0,501
1,15.371121802526805,0.5718499608783635,30,20.0,0.6,0.6,20,33.333333333333336,33.3333333333333,501.0,501
2,18.384942322595823,0.7683390757034764,18,20.0,0.6,0.6,20,33.333333333333336,33.3333333333333,501.0,501
3,17.92862887967705,0.8157313608468002,20,20.0,0.6,0.6,20,33.333333333333336,33.3333333333333,501.0,501
4,15.859596085181245,0.6759903099306447,28,20.0,0.6,0.6,20,33.333333333333336,33.3333333333333,501.0,501
5,16.743336275541008,0.6085060712798019,24,20.0,0.6,0.6,20,33.333333333333336,33.3333333333333,501.0,501
6,16.757685179623348,0.6317057461481682,24,20.0,0.6,0.6,20,33.333333333333336,33.3333333333333,501.0,501
7,17.602543269650038,0.7131311567562738,21,20.0,0.6,0.6,20,33.333333333333336,33.3333333333333,501.0,501
8,15.983127261155273,0.5930167232328111,27,20.0,0.6,0.6,20,33.333333333333336,33.3333333333333,501.0,501
9,17.514103779441722,0.5348093678944416,21,20.0,0.6,0.6,20,33.333333333333336,33.3333333333333,501.0,501
10,17.250949534052957,0.5071656601456696,22,20.0,0.6,0.6,20,33.333333333333336,33.3333333333333,501.0,501
11,16.093593163168826,0.5162533037192735,27,20.0,0.6,0.6,20,33.333333333333336,33.3333333333333,501.0,501
12,15.86496141328771,0.4922185126786311,27,20.0,0.6,0.6,20,33.333333333333336,33.3333333333333,501.0,501
13,17.260224414366487,0.7240611260137125,22,20.0,0.6,0.6,20,33.333333333333336,33.3333333333333,501.0,501
14,15.579615197762916,0.5919648939562605,29,20.0,0.6,0.6,20,33.333333333333336,33.3333333333333,501.0,501
15,15.005998136459047,0.4648376866686253,32,20.0,0.6,0.6,20,33.333333333333336,33.3333333333333,501.0,501
16,15.417397013712758,0.5439180770073663,30,20.0,0.6,0.6,20,33.333333333333336,33.3333333333333,501.0,501
17,17.412177250636685,0.601294874388672,22,20.0,0.6,0.6,20,33.333333333333336,33.3333333333333,501.0,501
18,15.034349482458351,0.4274935297006411,31,20.0,0.6,0.6,20,33.333333333333336,33.3333333333333,501.0,501
19,17.433769222390374,0.8943831472297471,22,20.0,0.6,0.6,20,33.333333333333336,33.3333333333333,501.0,501
20,16.695092902387813,0.8252952832591105,24,20.0,0.6,0.6,20,33.333333333333336,33.3333333333333,501.0,501
1,12.780007285454541,0.6253297268567533,24,20.0,0.7,0.7,20,28.571428571428573,28.5714285714286,501.0,501
2,12.585514618529801,0.6451782299352786,25,20.0,0.7,0.7,20,28.571428571428573,28.5714285714286,501.0,501
3,12.14396820669417,0.6742196913510676,29,20.0,0.7,0.7,20,28.571428571428573,28.5714285714286,501.0,501
4,12.140559555334839,0.6131892481196244,28,20.0,0.7,0.7,20,28.571428571428573,28.5714285714286,501.0,501
5,13.107316801733816,0.661855928558346,21,20.0,0.7,0.7,20,28.571428571428573,28.5714285714286,501.0,501
6,11.955673149378283,0.5992480547468187,29,20.0,0.7,0.7,20,28.571428571428573,28.5714285714286,501.0,501
7,12.618895309658416,0.4733594932782705,24,20.0,0.7,0.7,20,28.571428571428573,28.5714285714286,501.0,501
8,12.987710464286156,0.6707912107514782,21,20.0,0.7,0.7,20,28.571428571428573,28.5714285714286,501.0,501
9,12.84797498095232,0.6996100497389899,23,20.0,0.7,0.7,20,28.571428571428573,28.5714285714286,501.0,501
10,12.487248229544258,0.6469755067842183,25,20.0,0.7,0.7,20,28.571428571428573,28.5714285714286,501.0,501
11,12.979675023283242,0.6684046851634734,22,20.0,0.7,0.7,20,28.571428571428573,28.5714285714286,501.0,501
12,11.446776910578434,0.5563985635438692,33,20.0,0.7,0.7,20,28.571428571428573,28.5714285714286,501.0,501
13,12.45513890792155,0.7343837970204486,25,20.0,0.7,0.7,20,28.571428571428573,28.5714285714286,501.0,501
14,12.695780370100316,0.6798609750111514,23,20.0,0.7,0.7,20,28.571428571428573,28.5714285714286,501.0,501
15,11.241701702614685,0.5878931003397226,36,20.0,0.7,0.7,20,28.571428571428573,28.5714285714286,501.0,501
