n_arms,eps,rewards,avg_rewards
5.0,0.1,10.060503179023788,2.0121006358047575
5.0,0.1,9.535748475478318,1.9071496950956637
5.0,0.1,10.034200068477707,2.0068400136955415
5.0,0.1,10.07353569483432,2.014707138966864
5.0,0.1,10.012846247598816,2.0025692495197633
5.0,0.1,12.489452718708995,2.497890543741799
5.0,0.1,9.466691955065992,1.8933383910131982
5.0,0.1,10.031075976324978,2.006215195264996
5.0,0.1,10.337498693173066,2.067499738634613
5.0,0.1,9.439094052899135,1.887818810579827
5.0,0.1,10.310477031041733,2.0620954062083467
5.0,0.1,9.554532461109897,1.9109064922219794
5.0,0.1,12.474104180130716,2.4948208360261432
5.0,0.1,9.528195071744653,1.9056390143489308
5.0,0.1,9.570212124792569,1.914042424958514
5.0,0.1,10.326095355444634,2.0652190710889267
5.0,0.1,10.013837503460742,2.0027675006921486
5.0,0.1,10.322068565647303,2.064413713129461
5.0,0.1,10.01299926883136,2.002599853766272
5.0,0.1,10.026598040314607,2.005319608062921
5.0,0.1,10.011500345281034,2.002300069056207
5.0,0.1,10.324417115129313,2.0648834230258624
5.0,0.1,10.311572603667168,2.062314520733434
5.0,0.1,12.447885413086372,2.4895770826172745
5.0,0.1,10.32378435421576,2.064756870843152
5.0,0.1,9.450063222348845,1.8900126444697691
5.0,0.1,9.44668316174958,1.889336632349916
5.0,0.1,12.431754342408462,2.486350868481692
5.0,0.1,9.55665761859216,1.9113315237184323
5.0,0.1,9.567586282613767,1.9135172565227534
5.0,0.1,10.32996335731119,2.065992671462238
5.0,0.1,9.49891582375418,1.8997831647508359
5.0,0.1,9.45340293362055,1.89068058672411
5.0,0.1,9.561694295988067,1.9123388591976134
5.0,0.1,10.308608131322824,2.061721626264565
5.0,0.1,10.310587495651964,2.0621174991303928
5.0,0.1,10.322352946456437,2.0644705892912874
5.0,0.1,10.008895986559308,2.001779197311862
5.0,0.1,10.06046835678051,2.012093671356102
5.0,0.1,10.337385808070449,2.06747716161409
5.0,0.1,9.551067468192446,1.9102134936384894
5.0,0.1,10.325572173164138,2.065114434632828
5.0,0.1,10.30606373440075,2.06121274688015
5.0,0.1,9.5687271066597,1.91374542133194
5.0,0.1,10.32294551404641,2.0645891028092818
5.0,0.1,10.326931556353845,2.065386311270769
5.0,0.1,9.454994309376726,1.8909988618753453
5.0,0.1,10.303763111548397,2.0607526223096793
5.0,0.1,9.475002205321767,1.8950004410643533
5.0,0.1,9.449020421297018,1.8898040842594037
5.0,0.1,10.319348133790273,2.0638696267580547
5.0,0.1,9.572500325716494,1.9145000651432986
5.0,0.1,10.033024152865156,2.006604830573031
5.0,0.1,10.344268528960827,2.0688537057921654
5.0,0.1,10.300849969713529,2.0601699939427056
5.0,0.1,12.440681512858552,2.4881363025717103
5.0,0.1,10.027128773937664,2.0054257547875327
5.0,0.1,9.551924148476022,1.9103848296952042
5.0,0.1,9.563641817357496,1.9127283634714993
5.0,0.1,12.473042232735297,2.4946084465470597
5.0,0.1,10.342485157296098,2.0684970314592195
5.0,0.1,10.32590289369123,2.065180578738246
5.0,0.1,9.442117633260843,1.8884235266521685
5.0,0.1,10.335771436682398,2.0671542873364794
5.0,0.1,9.441038541472171,1.888207708294434
5.0,0.1,9.46818663639666,1.8936373272793319
5.0,0.1,10.323641638682664,2.0647283277365327
5.0,0.1,12.444936867646634,2.488987373529327
5.0,0.1,9.549752718941681,1.9099505437883362
5.0,0.1,12.476304319944626,2.4952608639889253
5.0,0.1,9.461537353600407,1.8923074707200815
5.0,0.1,9.584765052306519,1.9169530104613037
5.0,0.1,12.444066172179845,2.4888132344359692
5.0,0.1,9.467165432621526,1.893433086524305
5.0,0.1,9.575810511179611,1.9151621022359222
5.0,0.1,9.567994546433754,1.9135989092867507
5.0,0.1,10.02600114978413,2.005200229956826
5.0,0.1,10.022337602936203,2.0044675205872404
5.0,0.1,12.519198632801118,2.5038397265602237
5.0,0.1,10.021113383263279,2.0042226766526556
5.0,0.1,10.047535073786934,2.0095070147573866
5.0,0.1,9.433269612985455,1.886653922597091
5.0,0.1,9.549915057972944,1.9099830115945886
5.0,0.1,9.549379813738266,1.9098759627476531
5.0,0.1,10.341179365006548,2.0682358730013095
5.0,0.1,10.017304235062658,2.0034608470125317
5.0,0.1,12.502113279304156,2.5004226558608313
5.0,0.1,12.417367721676785,2.4834735443353573
5.0,0.1,9.53429958872557,1.906859917745114
5.0,0.1,12.499696484973228,2.4999392969946457
5.0,0.1,10.040455602688557,2.0080911205377117
5.0,0.1,9.582781969197066,1.9165563938394135
5.0,0.1,10.00536688787488,2.001073377574976
5.0,0.1,9.44739390431629,1.889478780863258
5.0,0.1,10.003245663580909,2.0006491327161817
5.0,0.1,10.312381459949084,2.0624762919898165
5.0,0.1,12.472394150300088,2.4944788300600176
5.0,0.1,9.57520663973908,1.9150413279478158
5.0,0.1,10.321942789086252,2.0643885578172507
5.0,0.1,10.036990641918743,2.0073981283837488
5.0,0.1,9.57085228774824,1.914170457549648
5.0,0.1,12.428456798134832,2.4856913596269665
5.0,0.1,9.437188860184131,1.8874377720368263
5.0,0.1,9.536051422678907,1.9072102845357815
5.0,0.1,9.478926652944766,1.8957853305889532
5.0,0.1,9.487786460502523,1.8975572921005046
5.0,0.1,10.039970357883938,2.0079940715767877
5.0,0.1,9.555639780146993,1.9111279560293986
5.0,0.1,12.433732139680119,2.4867464279360236
5.0,0.1,9.43199991601671,1.8863999832033422
5.0,0.1,10.020497757088354,2.0040995514176707
5.0,0.1,10.016409860016976,2.0032819720033954
5.0,0.1,10.018216513501761,2.003643302700352
5.0,0.1,10.316270346300705,2.063254069260141
5.0,0.1,10.010435585914395,2.002087117182879
5.0,0.1,10.025950129281346,2.005190025856269
5.0,0.1,9.453754133653453,1.8907508267306905
5.0,0.1,9.54030598156302,1.908061196312604
5.0,0.1,10.020906047250492,2.0041812094500986
5.0,0.1,9.457464313578448,1.8914928627156895
5.0,0.1,10.285651679262303,2.0571303358524604
5.0,0.1,12.446791530609435,2.489358306121887
5.0,0.1,10.042695307164577,2.0085390614329155
5.0,0.1,10.065978940618676,2.0131957881237352
5.0,0.1,9.435772296912075,1.887154459382415
5.0,0.1,9.56193475562635,1.91238695112527
5.0,0.1,10.312764728404924,2.0625529456809844
5.0,0.1,9.557990021418004,1.9115980042836007
5.0,0.1,9.448551166183034,1.889710233236607
5.0,0.1,9.475907148780161,1.895181429756032
5.0,0.1,10.01633052438945,2.00326610487789
5.0,0.1,9.456577954692344,1.8913155909384687
5.0,0.1,10.040971055062482,2.0081942110124964
5.0,0.1,9.570596848339555,1.9141193696679109
5.0,0.1,9.417142039930834,1.883428407986167
5.0,0.1,9.421605295494526,1.8843210590989052
5.0,0.1,12.50574182584575,2.50114836516915
5.0,0.1,9.552413316622545,1.9104826633245087
5.0,0.1,9.99549329328312,1.999098658656624
5.0,0.1,9.576599775620485,1.915319955124097
5.0,0.1,10.028916651172667,2.005783330234533
5.0,0.1,9.451411367924507,1.8902822735849016
5.0,0.1,9.57369904075133,1.914739808150266
5.0,0.1,12.48609827155887,2.497219654311774
5.0,0.1,9.481385562354612,1.8962771124709223
5.0,0.1,9.440067229571024,1.888013445914205
5.0,0.1,10.322554611697292,2.0645109223394584
5.0,0.1,10.061305661732835,2.0122611323465667
5.0,0.1,9.442218286035303,1.8884436572070604
5.0,0.1,12.457529420099336,2.491505884019867
5.0,0.1,9.552780712392849,1.9105561424785698
5.0,0.1,10.013153354264572,2.0026306708529145
5.0,0.1,10.022751632267603,2.0045503264535207
5.0,0.1,9.552212051002824,1.910442410200565
5.0,0.1,9.445243436200291,1.8890486872400583
5.0,0.1,10.327328256214232,2.0654656512428464
5.0,0.1,10.313063684460213,2.0626127368920426
5.0,0.1,10.311839160448082,2.0623678320896164
5.0,0.1,9.573223734109009,1.9146447468218017
5.0,0.1,10.335012838298697,2.067002567659739
5.0,0.1,10.335146194817256,2.067029238963451
5.0,0.1,9.461404445933777,1.8922808891867555
5.0,0.1,9.554829337721145,1.910965867544229
5.0,0.1,9.48680159873362,1.8973603197467241
5.0,0.1,10.322863849469217,2.0645727698938434
5.0,0.1,10.021011620761508,2.0042023241523017
5.0,0.1,9.441163687752658,1.8882327375505317
5.0,0.1,9.456266542132013,1.891253308426403
5.0,0.1,9.555967887122112,1.9111935774244222
