n_arms,eps,rewards,avg_rewards
5.0,0.1,63.998784598631914,12.799756919726383
5.0,0.1,56.130306914257574,11.226061382851515
5.0,0.1,43.41625865050842,8.683251730101684
5.0,0.1,55.72939411486276,11.14587882297255
5.0,0.1,42.990625323297124,8.598125064659424
5.0,0.1,55.268880732612864,11.053776146522573
5.0,0.1,43.52176918118236,8.704353836236471
5.0,0.1,43.49271127163107,8.698542254326215
5.0,0.1,55.99583009401809,11.199166018803618
5.0,0.1,63.526312112249634,12.705262422449927
5.0,0.1,55.54468030519377,11.108936061038754
5.0,0.1,43.31803486090015,8.663606972180029
5.0,0.1,43.5767036213531,8.71534072427062
5.0,0.1,55.22881377735036,11.045762755470072
5.0,0.1,43.22655709907968,8.645311419815936
5.0,0.1,43.25458147992826,8.650916295985652
5.0,0.1,43.56347853602139,8.712695707204277
5.0,0.1,55.24697317668346,11.049394635336693
5.0,0.1,43.453962246766835,8.690792449353367
5.0,0.1,63.7921117057447,12.75842234114894
5.0,0.1,54.983612111706044,10.99672242234121
5.0,0.1,55.73612777190749,11.147225554381498
5.0,0.1,55.32023125539593,11.064046251079187
5.0,0.1,43.356706056716455,8.671341211343291
5.0,0.1,43.10627449506429,8.621254899012857
5.0,0.1,64.01741643711438,12.803483287422875
5.0,0.1,43.47790942201262,8.695581884402523
5.0,0.1,43.53611145282669,8.707222290565337
5.0,0.1,43.2625960496214,8.65251920992428
5.0,0.1,55.15114059932975,11.03022811986595
5.0,0.1,43.48265139671674,8.69653027934335
5.0,0.1,43.49777235683877,8.699554471367755
5.0,0.1,43.338590888033096,8.667718177606618
5.0,0.1,43.301864334954765,8.660372866990953
5.0,0.1,43.401371590388734,8.680274318077746
5.0,0.1,56.004959829245074,11.200991965849015
5.0,0.1,43.455933709482366,8.691186741896473
5.0,0.1,54.98648933296297,10.997297866592595
5.0,0.1,43.07040225893588,8.614080451787176
5.0,0.1,55.88741547420781,11.177483094841563
5.0,0.1,43.4295383592384,8.68590767184768
5.0,0.1,55.358519341719756,11.07170386834395
5.0,0.1,42.99872587800028,8.599745175600056
5.0,0.1,55.39660372846228,11.079320745692456
5.0,0.1,43.45614054097471,8.691228108194942
5.0,0.1,55.71722505965231,11.143445011930462
5.0,0.1,55.16822470291136,11.033644940582272
5.0,0.1,43.52480013884784,8.704960027769568
5.0,0.1,63.6844602881929,12.736892057638581
5.0,0.1,55.4614266066564,11.09228532133128
5.0,0.1,43.21340571274746,8.642681142549492
5.0,0.1,43.14812324947622,8.629624649895243
5.0,0.1,43.81582711911841,8.763165423823681
5.0,0.1,43.33689401692984,8.667378803385969
5.0,0.1,43.57467003470003,8.714934006940005
5.0,0.1,43.531147376443954,8.70622947528879
5.0,0.1,43.352711272162466,8.670542254432494
5.0,0.1,55.03881173895319,11.007762347790639
5.0,0.1,63.75267528274213,12.750535056548426
5.0,0.1,63.276709516412,12.6553419032824
5.0,0.1,43.17176573800327,8.634353147600654
5.0,0.1,63.812740219143755,12.762548043828751
5.0,0.1,64.11660471595722,12.823320943191444
5.0,0.1,55.78899576645311,11.157799153290622
5.0,0.1,43.55547340215985,8.71109468043197
5.0,0.1,63.783332239544386,12.756666447908877
