n_arms,eps,rewards,avg_rewards
5.0,0.1,79.4123594113151,15.882471882263017
5.0,0.1,109.71224094532957,21.942448189065914
5.0,0.1,79.67599397936142,15.935198795872283
5.0,0.1,104.28723898650406,20.857447797300814
5.0,0.1,80.22053734449301,16.044107468898602
5.0,0.1,103.26739118724456,20.653478237448912
5.0,0.1,89.02379507747209,17.80475901549442
5.0,0.1,80.10310853147598,16.0206217062952
5.0,0.1,89.09880272806029,17.81976054561206
5.0,0.1,110.62212256697588,22.124424513395176
5.0,0.1,89.42926825926108,17.885853651852216
5.0,0.1,104.21077713136577,20.842155426273152
5.0,0.1,88.87153375520303,17.77430675104061
5.0,0.1,103.37148674339122,20.674297348678245
5.0,0.1,79.89084481480052,15.978168962960101
5.0,0.1,150.54775018583067,30.109550037166134
5.0,0.1,110.2800822543474,22.056016450869482
5.0,0.1,102.64253565062432,20.528507130124865
5.0,0.1,110.5547742290394,22.11095484580788
5.0,0.1,103.21436469876916,20.642872939753833
5.0,0.1,89.33364288790041,17.866728577580083
5.0,0.1,103.72876886185745,20.745753772371486
5.0,0.1,150.04362369656488,30.008724739312978
5.0,0.1,80.01972426867994,16.003944853735987
5.0,0.1,79.83308966145711,15.966617932291422
5.0,0.1,79.2598624200023,15.851972484000461
5.0,0.1,103.02219708396225,20.60443941679245
5.0,0.1,110.4015682846569,22.08031365693138
5.0,0.1,89.33803108656107,17.867606217312215
5.0,0.1,89.23601659778184,17.847203319556368
5.0,0.1,152.7226430432312,30.54452860864624
5.0,0.1,79.21287931624673,15.842575863249344
5.0,0.1,110.85145481453576,22.17029096290715
5.0,0.1,89.33864574967576,17.867729149935155
5.0,0.1,80.19270267915834,16.038540535831668
5.0,0.1,89.09072479807828,17.81814495961566
5.0,0.1,88.84375648860998,17.768751297721995
5.0,0.1,80.2725321633996,16.054506432679922
5.0,0.1,111.0538451744338,22.21076903488676
5.0,0.1,103.03614759423623,20.607229518847245
5.0,0.1,79.9306966296523,15.98613932593046
5.0,0.1,79.66450171345735,15.93290034269147
5.0,0.1,151.08460042709265,30.21692008541853
5.0,0.1,153.15448481257286,30.630896962514573
5.0,0.1,89.53360558859842,17.906721117719684
5.0,0.1,110.07875441551955,22.01575088310391
5.0,0.1,79.66106707619923,15.932213415239845
5.0,0.1,110.73073674691362,22.146147349382723
5.0,0.1,151.22188397687623,30.244376795375242
5.0,0.1,89.35132351308876,17.87026470261775
5.0,0.1,103.31947994815683,20.663895989631364
5.0,0.2,109.03227962697821,21.806455925395642
5.0,0.2,102.43777111261682,20.48755422252336
5.0,0.2,103.21454782747398,20.642909565494797
5.0,0.2,117.5890041331222,23.51780082662444
5.0,0.2,109.72541372026708,21.94508274405342
5.0,0.2,80.70224197457229,16.140448394914458
5.0,0.2,108.0184972277468,21.603699445549363
5.0,0.2,110.07326356134453,22.014652712268905
5.0,0.2,81.29128558919638,16.258257117839275
5.0,0.2,80.07346364505862,16.014692729011724
5.0,0.2,107.7441812272699,21.54883624545398
5.0,0.2,108.44873988240903,21.689747976481804
5.0,0.2,81.39266282822838,16.278532565645676
5.0,0.2,108.19362359346923,21.638724718693844
5.0,0.2,102.78900409016552,20.557800818033105
5.0,0.2,115.25873599225044,23.051747198450087
5.0,0.2,117.71911991087738,23.543823982175475
5.0,0.2,107.92763968058128,21.585527936116257
5.0,0.2,81.04529614262641,16.209059228525284
5.0,0.2,103.65299934843317,20.730599869686635
5.0,0.2,108.32388222372786,21.664776444745574
5.0,0.2,80.88030720999043,16.176061441998087
5.0,0.2,108.89327959622123,21.778655919244247
5.0,0.2,79.5413735129685,15.9082747025937
5.0,0.2,110.278174031851,22.0556348063702
5.0,0.2,102.55204403439743,20.510408806879486
5.0,0.2,80.37315619107466,16.07463123821493
5.0,0.2,116.66793190469707,23.333586380939416
5.0,0.2,108.17388042813779,21.634776085627557
5.0,0.2,80.311216067215085,16.06224321344302
5.0,0.2,79.70466628744549,15.940933257489098
5.0,0.2,107.7039043644698,21.54078087289396
5.0,0.2,102.37289277200318,20.474578554400637
5.0,0.2,116.55577647326916,23.31115529465383
5.0,0.2,103.0228790602247,20.604575812044942
5.0,0.2,79.94723160396592,15.989446320793183
5.0,0.2,102.64391039816778,20.528782079633558
5.0,0.2,107.88267163692906,21.57653432738581
5.0,0.2,116.1665696833271,23.233313936665418
5.0,0.2,103.29220567014727,20.658441134029452
5.0,0.2,108.7683149152194,21.75366298304388
5.0,0.2,102.73218097262261,20.54643619452452
5.0,0.2,117.09384020692116,23.41876804138423
5.0,0.2,80.53394793201349,16.106789586402698
5.0,0.2,109.0768257885909,21.81536515771818
5.0,0.2,107.98785389447195,21.597570778894394
5.0,0.2,81.25975154016999,16.251950308033997
5.0,0.2,81.27014033438239,16.254028066876476
5.0,0.2,107.57094025255834,21.514188050511667
5.0,0.2,80.2614682874751,16.052293657495017
5.0,0.2,116.82701161068073,23.365402322136145
5.0,0.3,86.60421317588549,17.3208426351771
5.0,0.3,106.11533698929254,21.223067397858507
5.0,0.3,105.79517553310166,21.15903510662033
5.0,0.3,86.04901188422907,17.209802376845815
5.0,0.3,102.85388881844038,20.570777763688078
5.0,0.3,106.56553656182186,21.313107312364373
5.0,0.3,106.79221258617585,21.35844251723517
5.0,0.3,86.47794684245972,17.295589368491942
5.0,0.3,106.78147389676073,21.356294779352147
5.0,0.3,101.74226763518608,20.348453527037215
5.0,0.3,111.36434669991203,22.272869339982407
5.0,0.3,85.70394177975491,17.14078835595098
5.0,0.3,105.49726372268991,21.09945274453798
5.0,0.3,101.4687344904842,20.29374689809684
5.0,0.3,111.69657221863132,22.339314443726266
5.0,0.3,85.78540586090942,17.157081172181886
5.0,0.3,107.14635413606051,21.429270827212104
5.0,0.3,101.6225475504892,20.32450951009784
5.0,0.3,107.13254459678652,21.426508919357303
5.0,0.3,113.38770563371986,22.67754112674397
5.0,0.3,85.93128826797604,17.186257653595206
5.0,0.3,86.27699939809119,17.25539987961824
5.0,0.3,85.50891684854582,17.101783369709164
5.0,0.3,86.04623051527122,17.209246103054245
5.0,0.3,85.73622448672805,17.147244897345608
5.0,0.3,101.18323730792821,20.23664746158564
5.0,0.3,106.03557673836357,21.207115347672715
5.0,0.3,113.33515289749839,22.66703057949968
5.0,0.3,106.07724001574665,21.21544800314933
5.0,0.3,85.21695717423322,17.043391434846644
5.0,0.3,103.10384957749552,20.620769915499103
5.0,0.3,107.72782425692684,21.545564851385368
5.0,0.3,86.83332759002307,17.366665518004613
5.0,0.3,108.00460062383485,21.600920124766972
5.0,0.3,86.08769215820348,17.217538431640694
5.0,0.3,106.52946285310881,21.30589257062176
5.0,0.3,108.43743205109351,21.6874864102187
5.0,0.3,101.78886384942943,20.357772769885887
5.0,0.3,112.25722340954565,22.45144468190913
5.0,0.3,102.64648056192222,20.529296112384444
5.0,0.3,106.8723917207668,21.37447834415336
5.0,0.3,100.89136761501366,20.17827352300273
5.0,0.3,102.15692401853441,20.43138480370688
5.0,0.3,86.63901189539776,17.32780237907955
5.0,0.3,106.90067485404225,21.38013497080845
5.0,0.3,105.29618510144871,21.059237020289743
5.0,0.3,113.39301247857779,22.678602495715555
5.0,0.3,101.28943631617831,20.257887263235663
5.0,0.3,112.01767288868709,22.403534577737418
5.0,0.3,86.30096699825847,17.260193399651694
5.0,0.3,111.8952949183602,22.37905898367204
5.0,0.4,99.95015442675715,19.99003088535143
5.0,0.4,108.89468282835192,21.778936565670385
5.0,0.4,106.77159741703132,21.354319483406265
5.0,0.4,97.96335144215999,19.592670288432
5.0,0.4,97.15218512567633,19.430437025135266
5.0,0.4,97.16229162564349,19.4324583251287
5.0,0.4,99.05088493807585,19.810176987615172
5.0,0.4,98.33180394339117,19.666360788678233
5.0,0.4,96.15880537333375,19.23176107466675
5.0,0.4,97.45548731883919,19.491097463767836
5.0,0.4,98.83562852266462,19.767125704532923
5.0,0.4,101.29800299459794,20.259600598919587
5.0,0.4,97.7082199078876,19.541643981577522
5.0,0.4,100.94441994366191,20.188883988732382
5.0,0.4,96.46426833142827,19.292853666285655
5.0,0.4,106.39819269567762,21.279638539135526
5.0,0.4,100.52557947040971,20.10511589408194
5.0,0.4,96.04879790831855,19.209759581663707
5.0,0.4,101.80400300765668,20.360800601531338
5.0,0.4,108.1155506859845,21.6231101371969
5.0,0.4,95.18324942601305,19.03664988520261
5.0,0.4,105.03381142851002,21.006762285702003
5.0,0.4,98.30360109446846,19.66072021889369
5.0,0.4,96.40360719431969,19.280721438863935
5.0,0.4,106.89776630318468,21.379553260636936
5.0,0.4,102.54810624102473,20.509621248204944
5.0,0.4,101.55622815179363,20.311245630358727
5.0,0.4,99.73481190464211,19.946962380928422
5.0,0.4,100.6920953788218,20.13841907576436
5.0,0.4,102.82220825012674,20.564441650025348
5.0,0.4,100.67293315130051,20.134586630260102
5.0,0.4,99.15962930430476,19.831925860860952
5.0,0.4,107.2111517954015,21.442230359080302
5.0,0.4,98.85984991702533,19.771969983405064
