step,arm_0,arm_1,arm_2,arm_3,arm_4,arm_5,arm_6,arm_7,arm_8,arm_9,arm_10,arm_11,arm_12,arm_13,arm_14,arm_15,arm_16,arm_17,arm_18,arm_19,arm_20,arm_21,arm_22,arm_23,arm_24,arm_25,arm_26,arm_27,arm_28,arm_29,arm_30,arm_31,arm_32,arm_33,arm_34,arm_35,arm_36,arm_37,arm_38,arm_39,arm_40,arm_41,arm_42,arm_43,arm_44,arm_45,arm_46,arm_47,arm_48,arm_49,arm_50,arm_51,arm_52,arm_53,arm_54,arm_55,arm_56,arm_57,arm_58,arm_59
1.0,83.87555434992647,24.851922599148722,57.535497754576284,14.826902994886058,66.05395740161812,60.078490305185284,33.80627487447986,18.54895485249902,88.94108075601254,85.1968303788631,43.937606493885774,9.37456332783446,16.502341557828963,45.88994763672465,53.99693979204565,33.691223298411614,41.06534722862229,32.060474310421284,66.94186757350391,61.291646703466284,32.127219543622026,17.37863540173369,9.730597436735431,49.03898132620549,34.44571180871484,80.13859772414128,64.01343714165549,82.24619923246064,2.727448532238834,45.13096143768797,75.78999644272147,39.9447853611665,33.57257461390499,57.49101812427836,5.690066928259626,80.77465074877682,90.56447966806704,39.17484291684664,0.8215272987477289,68.73741459935168,21.319070393141207,66.90220221380503,89.90966537196836,77.05617614094561,9.222905799267123,11.32376102279239,91.19103957695785,77.2498058244459,33.866409449854864,52.88028347450585,51.54304250702482,34.1232538296294,3.423542363276658,7.70017887509854,91.3963025437061,37.52225823748125,79.14415068913692,7.408107950934257,26.652064871622887,4.367001057828125
2.0,83.69018139807632,25.134429215695427,57.30384303508956,14.838531841431783,65.79338741432157,60.04883742021329,34.150002560447554,18.72450778278954,89.13107022444214,85.41671201680954,43.85083330637033,9.07435414824053,16.60138479610907,46.089893412430044,53.74360465872312,34.11697863696489,40.95221994213754,31.90631313712854,66.92846616102263,60.88812216998122,31.69554874018461,17.474024398696493,9.694834722054757,48.99599333214385,34.650967252771316,79.99981370584368,63.99002555807155,82.23282302149704,2.7273657019026154,45.21766242809045,75.51484674232601,40.087807947388875,33.696213782495775,57.37669614668189,5.619170758693641,81.03793486990186,90.61656484649397,39.342451096879934,0.46085645978771106,68.7589057807283,20.939871899815387,66.86890365829213,89.9577305883879,77.2184162709466,9.08412644020492,11.417001901178466,91.28542409176144,76.80581810536674,33.71302568088222,53.18096804387945,51.52150346929775,34.18717794083058,3.871413770052104,7.541541550643908,91.03905859817276,37.625088467780905,79.16416297406353,7.236463099847213,26.927846738774882,4.10583397043722
3.0,84.06776045604252,25.120023288148303,57.340839372570485,14.85524858190808,65.9743708383302,59.908331008832725,33.778015508474695,18.666833776824106,89.23535884447662,85.47339619326479,43.82657411056583,9.390454033126824,16.56325443748292,46.169138649698304,53.90913121686456,33.68584649703586,41.17321262579399,31.94075154985001,67.25718879043977,61.00442678248785,31.912655477128006,17.527011945659073,9.657663244203707,48.85018985149811,34.91230396307178,80.43379043926315,63.92028422858034,81.96166144877256,2.586503458471567,45.269849569052,75.38043336597433,40.38297753053262,33.49255099648639,57.71315267864891,5.88769187543155,80.96440540876944,90.46530533460931,39.64427308831847,0.8513753529202279,68.5770810565131,20.85894440097205,66.72638029976648,90.38140188609366,76.99654766723691,9.272337430253797,10.984898646999987,91.34571843069284,77.08794022027851,33.60804612792123,52.92605601279373,51.65684462844745,34.16027559412451,3.5344986057870584,7.764073328830585,91.33659021939265,37.79751679855878,79.03111627015787,7.685954901432992,26.876379623011942,4.335239392482579
4.0,84.08465655880153,24.809148948467687,57.29580048247329,14.450700302573178,65.94102870985206,59.95930634748194,33.83188131976782,18.5740005816422,89.0493793324313,85.30439687065856,43.81894578607407,9.10741060612554,16.615946625114802,45.99908494589438,53.609002957064554,33.94469575212501,41.23318658969061,31.94085218844845,67.24423282254855,61.192711607641264,32.07700530865757,17.175060059211347,9.849504472907451,48.72902367796237,34.8759528330342,80.44199318140558,63.90448055686961,82.36635640587801,2.538999628210935,44.87075696007457,75.28716255330097,40.21498953648417,33.39687232682886,57.43430712164387,5.536589432517917,81.15213606716671,90.60339429233412,39.26476149138489,0.6661362717825194,68.83681490396125,20.939472934434008,66.84688502037982,89.963119568835,77.05372183869851,9.247370865541512,11.375889879380116,91.41852768050059,77.2626163303334,33.78314289710586,52.888038359342175,51.67356237945927,34.0263262064588,3.4396582445364277,7.7574411208369325,91.23954627233023,37.7738872836696,78.93228252470037,7.262869737078081,27.12274184521768,4.544117169337218
5.0,84.11031058092705,24.76098101171486,57.37863037331132,14.596354342462245,65.73200970569792,59.91553651202325,33.930623758642355,18.31151393505877,89.28547388210382,85.15091252197121,44.110406799910436,9.358444902836677,16.489721154486542,46.17028650337908,53.750354337027346,33.829565496284246,41.09487584109758,31.797138598409624,67.02083861173648,61.21501072148798,32.01733355390707,17.40990408869242,9.685536777953766,48.87606244145465,34.89275175853315,80.19210311003293,63.85452769980319,81.88916175932425,2.822973627220755,45.299457249998824,75.42944125424911,40.11204115733951,33.668228520072255,57.34981255040118,5.513765818473922,81.25078443738762,90.51072200755932,39.483286975372,0.6376574972643139,68.56492299578449,21.011520947962765,66.77558123133521,89.93402499998604,76.99950452626992,9.417693758799649,11.005654764973881,91.49321123726719,77.16596955001151,33.85849871832504,52.79116545056992,51.45870924255533,34.01085928072521,3.863758229795295,7.605668401421876,91.34798212496968,37.589566515200886,79.2649264597005,7.3649557594591855,26.690734170242724,4.150315795553174
6.0,83.82857923455616,24.73829562747924,57.480730070176044,14.415901884182698,65.77800801041109,60.06283374979749,33.83314936266364,18.317348475682163,89.03335771884889,85.44474811189545,43.75685600555719,9.039528439937365,16.534381939064655,45.86594231121582,53.666603729334426,34.03363382399138,40.91231219735415,31.976063107327843,66.93253506760641,60.944935045400676,31.640507601709764,17.453692595162348,9.527594452667612,48.74050689534259,34.53651295604833,80.2787033078013,63.75676021400681,82.30891881001452,2.818050838971657,45.18117899096786,75.73654652769952,40.14710945605067,33.76991531877523,57.80170605688193,5.7388507959530015,80.96195067541194,90.39503870373457,39.38053647415952,0.42367507205974064,68.53183532176797,20.985893852596153,67.00996049564405,90.32541828863468,76.99838339706392,8.959241904558958,11.109202752215978,91.34464662256086,76.87889601645234,33.622140871255034,53.13107485602669,51.64013217534609,34.29029407823346,3.685901725634725,7.73998859348958,91.25216811379165,37.604694529421856,79.2276577525821,7.415018692919153,26.889567333377343,4.376042314470401
7.0,83.89229463070238,24.916968354948175,57.471701027477266,14.521900498024086,65.73474027834807,60.17613781317347,34.08830733588926,18.379794294164228,88.9051172333037,85.11842147990733,43.72050039158196,9.28650569251093,16.179287150140702,45.75152213641136,54.06737089215385,33.87038765311471,41.23602253357046,31.816020191711257,66.88395980038338,60.87419631928243,31.743967103328874,17.579571574503067,9.919257773729962,48.95695488019624,34.477526320205,80.46525898603139,63.90541913071624,82.26533385150348,2.8033888852025797,45.358939113897186,75.44067863433085,40.36202843197603,33.29664370635914,57.7301535795525,5.772177390927609,81.25381031209135,90.55647928381893,39.36567088655975,0.8887945256833729,68.84649923685544,21.312993533799197,66.6663106293254,90.37942379509865,76.93657732807817,9.173562718928718,11.081064262069289,91.15018086510787,77.00024947394229,33.870154429741504,52.727722712877544,51.53760968158034,34.012164999851855,3.8123472476965032,7.735343611391212,91.05845377832757,37.959086310837655,78.91574223302655,7.488588965178841,26.777979016914042,4.064312880540027
8.0,83.95565028346294,25.00511369204692,57.72513697964647,14.548422600870703,66.00301015239815,60.04522624647668,34.27936164050381,18.64179825935473,88.96510086348643,85.48018830690677,43.753538280831144,9.025408224881032,16.14996628231023,45.72263497703545,54.0075499847683,34.18749939574721,40.849162508429615,31.652960443498095,66.86852975576754,61.25690502320096,31.84217063450474,17.66929354435702,9.678485788492264,48.984031962628556,34.86246810675206,80.35862294727644,64.24422158219362,81.88788206012612,2.784937656199535,44.96053649370499,75.50869949060926,40.352767960038605,33.77493228418162,57.65870640057407,5.558571410506899,80.7878924975612,90.77179089619551,39.436893879236536,0.9146917864715158,68.40787163813714,21.036976736426187,66.95259148880258,90.15499790775307,76.93497697095438,9.301673133472422,11.290437801008,91.35825109863012,77.00618703427567,33.80643584857672,52.72951806723465,51.371262691763576,34.13438445526529,3.7430169669300213,7.938993520336561,91.24330635018073,37.66199916993243,79.11740008239262,7.55968994798093,26.787102444467052,4.475342926131429
9.0,83.88225801825179,25.073107316145002,57.75190643766865,14.43422059372505,66.16277303111517,59.70257265814896,34.064906472404054,18.664485996455277,89.075067307037,85.33292555361842,43.99458519845682,8.96781604558126,16.599634450547708,45.8164924841835,54.00723227553987,33.96917543560547,40.776050990875525,31.78230089155153,67.14420432868309,61.020056877476016,31.993463465501577,17.600915687363027,9.86704123513398,49.12919223526156,34.753599078918995,80.49351971614468,63.85958032843939,81.86973258367658,2.38039324902602,44.89851608332511,75.69727212385433,40.25686500968636,33.63852316495694,57.76417361926474,5.95798247149596,81.09052201325616,90.44766418269566,39.36329997377083,0.47697405367892276,68.73464199528132,20.874675369650042,67.05923611366597,90.3943533091309,77.12807489221076,9.414789798608801,11.36982693819661,91.40648496327766,76.94729830095012,33.76715607508331,53.12279577361115,51.667147148435994,34.259899858333206,3.745421042401595,7.671579603784832,91.25098018096178,37.59678369683593,78.9054009556239,7.563311236541648,26.66710523900919,4.304485639312994
10.0,84.00711677423466,24.825691711187467,57.29151440086899,14.463083145442654,66.05582586848243,60.05751583251197,33.970889806299525,18.716451393026606,89.20582691307354,85.48047191775268,43.913926382344826,9.25510885048012,16.527723459727763,45.94099881280329,53.93971378359265,33.92727874667867,40.90452048106011,32.14129867452645,67.01534812529043,61.05398344365082,31.64363232756479,17.555728362234376,9.92704744348965,48.81669949361231,34.439244963283116,80.21221548829331,63.9727299049694,81.89497180026477,2.5232490772726077,45.08922199815372,75.33843921188894,40.23573411432303,33.47712310787726,57.460737840751385,5.574202497911591,81.13329970980283,90.68846217449129,39.64285968301076,0.6538037252491256,68.78089456292665,21.128851713089475,66.74989495431403,90.03084328079291,76.83121890523421,9.297237534360999,11.061501036074354,91.49982888482148,77.02710733641862,33.7851532478626,52.69155265675679,51.75061677015838,34.27604403892106,3.5482661778853912,8.01855212876345,91.18254660813467,37.85538901989418,79.03212416718675,7.606063008916002,26.70106908048769,4.103272396778549
