step,oracle_reward,oracle_mean_expected,system_reward,system_mean_reward,efficiency,cumulative_system_regret
59.0,91.25261520913514,91.40776823049084,2723.5202189235033,9.078400729745011,0.09948647180071381,1457100.537526241
60.0,91.2082989244176,91.40776823049084,2720.7659643375428,9.069219881125143,0.09943415224354325,1481742.2612392288
61.0,91.6200995142652,91.40776823049084,2722.3172091872448,9.074390697290816,0.0990436677694062,1506505.973884321
62.0,91.32596860265228,91.40776823049084,2721.94014376093,9.073133812536433,0.09934889223034128,1531181.824321356
63.0,91.57361215836492,91.40776823049084,2721.5153687479483,9.071717895826495,0.09906475983647027,1555932.3926001175
64.0,91.25057706418114,91.40776823049084,2721.016323536622,9.07005441178874,0.09939722798037007,1580586.5493958353
65.0,91.53408731700932,91.40776823049084,2722.799355028866,9.07599785009622,0.09915429449428369,1605323.9762359092
66.0,91.39387104723804,91.40776823049084,2721.155867939575,9.070519559798583,0.09924647523804277,1630020.981682141
67.0,91.41600220362088,91.40776823049084,2723.8484206262165,9.07949473542072,0.099320627861159,1654721.9339226012
68.0,91.48688934250809,91.40776823049084,2720.3202493594094,9.067734164531366,0.0991151216277956,1679447.6804759942
69.0,91.43826415632635,91.40776823049084,2723.4701221492305,9.078233740497435,0.09928265616434864,1704155.689600743
70.0,91.28039503916764,91.40776823049084,2721.1230674300905,9.070410224766968,0.09936865655407091,1728818.685045063
71.0,91.32240471355136,91.40776823049084,2721.460768773233,9.071535895910777,0.09933527182475353,1753493.9456903553
72.0,91.52403161131147,91.40776823049084,2724.242847036404,9.080809490121347,0.09921776095579085,1778226.9123267124
73.0,91.30201503842507,91.40776823049084,2720.552577599972,9.068508591999906,0.0993242984635483,1802896.9642606399
74.0,91.27230671688271,91.40776823049084,2722.1515959250155,9.073838653083385,0.09941502498922808,1827556.5046797798
75.0,91.40371447620372,91.40776823049084,2721.739934638688,9.072466448795625,0.0992570870974568,1852255.8790880023
76.0,91.1530682489637,91.40776823049084,2721.2551375728735,9.070850458576246,0.09951228886559581,1876880.5444251185
77.0,91.18437177834909,91.40776823049084,2723.690339579762,9.078967798599209,0.09956714754440989,1901512.1656190434
78.0,91.63528189655372,91.40776823049084,2720.2477317011194,9.067492439003733,0.09895197844472117,1926282.5024563083
79.0,91.22166471769727,91.40776823049084,2723.3277407709566,9.07775913590319,0.09951319309942475,1950925.6741308465
80.0,91.57218015876936,91.40776823049084,2723.124769013834,9.077082563379447,0.09912489303674382,1975674.2034094634
81.0,91.39966068059076,91.40776823049084,2720.3269678168353,9.067756559389451,0.09920995867892803,2000373.7746458238
82.0,91.51306766281631,91.40776823049084,2723.400086506084,9.078000288353612,0.09919895070944272,2025104.2948581625
83.0,91.2517839298333,91.40776823049084,2724.298027121846,9.080993423739487,0.09951579062522418,2049755.5320099907
84.0,91.40844004754095,91.40776823049084,2721.0408194834968,9.07013606494499,0.09922646158525043,2074457.0232047695
85.0,91.46553629485109,91.40776823049084,2720.6849975627333,9.068949991875778,0.09915155324340781,2099175.999095662
86.0,91.32220507487216,91.40776823049084,2723.4880721487402,9.078293573829134,0.09940948717112263,2123849.172545975
87.0,91.16625616398161,91.40776823049084,2721.178512307308,9.070595041024362,0.09949509196373048,2148477.8708828622
88.0,91.31227764578496,91.40776823049084,2723.9507640039787,9.079835880013263,0.09943718538305889,2173147.6034125937
89.0,91.48219202969062,91.40776823049084,2722.7700399509517,9.07590013316984,0.09920947379818194,2197869.49098155
90.0,91.62673449512715,91.40776823049084,2721.8378717096107,9.072792905698703,0.09901905765485082,2222635.6734583783
91.0,91.46751392090492,91.40776823049084,2724.4522490940303,9.081507496980102,0.09928669871614955,2247351.4753855555
92.0,91.58423585156335,91.40776823049084,2721.1806072720556,9.070602024240184,0.09904108430780065,2272105.5655337526
93.0,91.62127027801263,91.40776823049084,2721.362286196649,9.071207620655496,0.09900766048244164,2296870.5843309597
94.0,91.29748585763866,91.40776823049084,2724.246784916545,9.080822616388483,0.0994641038697202,2321535.5833033347
95.0,91.31677522294245,91.40776823049084,2723.1538463769202,9.077179487923067,0.09940319799688363,2346207.4620238403
96.0,91.64536119180639,91.40776823049084,2719.0543729638753,9.06351457654625,0.09889769060516922,2370982.0160084185
97.0,91.18402206953367,91.40776823049084,2722.296757265807,9.074322524219356,0.09951658545287247,2395614.925872013
98.0,91.20112490362678,91.40776823049084,2724.694904904115,9.082316349680383,0.09958557374459762,2420250.568438197
99.0,91.15696837277169,91.40776823049084,2719.847081299976,9.066156937666586,0.09945654292266502,2444877.8118687286
100.0,91.49952136414042,91.40776823049084,2723.2960318691944,9.077653439563981,0.09920984617436047,2469604.3722461015
101.0,91.65250862854172,91.40776823049084,2722.6225429602996,9.075408476534331,0.09901974983921102,2494377.5022917036
102.0,91.23397856228944,91.40776823049084,2724.123820439242,9.080412734797473,0.09952884745235437,2519023.572039951
103.0,91.62727016445109,91.40776823049084,2722.4915233251572,9.07497174441719,0.0990422581413763,2543789.2615659614
104.0,91.29393253620029,91.40776823049084,2721.6524684555047,9.072174894851681,0.0993732512426753,2568455.788858366
105.0,91.66247747116613,91.40776823049084,2722.4014023199443,9.074671341066482,0.09900093900386953,2593232.130697396
106.0,91.22592365651542,91.40776823049084,2722.7028949540663,9.075676316513555,0.0994857158222411,2617877.2048993967
107.0,91.27012603045388,91.40776823049084,2721.7406441613984,9.072468813871328,0.09940239165270945,2642536.5020643715
108.0,91.30866187206449,91.40776823049084,2722.83583933955,9.076119464465167,0.09940042136617894,2667206.2647866514
109.0,91.41554704397022,91.40776823049084,2720.0075636561787,9.06669187885393,0.09918107118576797,2691910.921336186
110.0,91.52783229062162,91.40776823049084,2722.0915730494294,9.073638576831431,0.09913529414769238,2716647.1794503233
111.0,91.21622384587832,91.40776823049084,2721.1213853759423,9.070404617919808,0.09943850156793858,2741290.9252187107
112.0,91.38955676855218,91.40776823049084,2722.014476959373,9.073381589864576,0.09928247724018718,2765985.777772317
113.0,91.25162804364122,91.40776823049084,2722.2287928243354,9.074095976081118,0.09944037351028322,2790639.037392585
114.0,91.15627077376351,91.40776823049084,2725.1134474705736,9.083711491568579,0.09964988052344767,2815260.8051772434
115.0,91.50254069107072,91.40776823049084,2722.062651579307,9.073542171931022,0.09916164188888434,2839989.5047329855
116.0,91.34307112685005,91.40776823049084,2721.91468488186,9.0730489496062,0.09932936168750299,2864670.511386159
117.0,91.66472457781646,91.40776823049084,2721.8517326411893,9.072839108803963,0.09897852364244879,2889448.0770268627
118.0,91.34450089019116,91.40776823049084,2721.285493801191,9.07095164600397,0.09930484657098866,2914130.1418001186
119.0,91.17916151958401,91.40776823049084,2722.6627022250036,9.075542340750012,0.09953526868966339,2938761.227553769
120.0,91.60700687492319,91.40776823049084,2720.6581296963427,9.068860432321143,0.09899745381598843,2963522.6714865495
121.0,91.56486588591588,91.40776823049084,2723.1003350886967,9.077001116962323,0.09913192171625852,2988269.0309172357
122.0,91.29891895912085,91.40776823049084,2721.350943386258,9.071169811287527,0.09935681511573154,3012937.3556615855
123.0,91.17297100983326,91.40776823049084,2722.234633405216,9.074115444684052,0.09952637655852395,3037567.0123311304
124.0,91.62271059217683,91.40776823049084,2720.2612630103627,9.067537543367877,0.09896604766179123,3062333.564245773
125.0,91.15987469809987,91.40776823049084,2721.898067747708,9.072993559159027,0.09952836803699713,3086959.6285874555
126.0,91.32012470293928,91.40776823049084,2719.5800220637557,9.065266740212518,0.09926910163232332,3111636.0859762738
127.0,91.48258755378436,91.40776823049084,2721.4990734222088,9.071663578074029,0.09916273490559747,3136359.363168987
128.0,91.54196115180379,91.40776823049084,2722.154711002076,9.073849036673586,0.09912229236193057,3161099.796803526
129.0,91.23209718647294,91.40776823049084,2720.825135868398,9.069417119561328,0.09941037638347809,3185748.6008235994
130.0,91.64797028936037,91.40776823049084,2721.438765814688,9.071462552715627,0.09898159800019875,3210521.553144593
131.0,91.26421461433574,91.40776823049084,2719.3652787250676,9.064550929083559,0.0993220723740245,3235181.4522501687
132.0,91.63439097351174,91.40776823049084,2721.158718977823,9.07052906325941,0.0989860789916897,3259950.6108232443
133.0,91.17999143488458,91.40776823049084,2720.650504026718,9.068835013422392,0.09946080133050707,3284583.957749683
134.0,91.65287406372185,91.40776823049084,2721.960911062506,9.07320303687502,0.09899529206871195,3309357.859057737
135.0,91.20389220839184,91.40776823049084,2722.049101135861,9.073497003786203,0.09948585289599443,3333996.9776191185
136.0,91.25144279979398,91.40776823049084,2720.91434090411,9.069714469680367,0.09939255962866643,3358651.4961181525
137.0,91.49971343498333,91.40776823049084,2722.594460388698,9.075314867962327,0.09918407967923248,3383378.815688259
138.0,91.36467283174645,91.40776823049084,2722.0602017030706,9.073534005676901,0.09931118587144028,3408066.15733608
139.0,91.34450138841198,91.40776823049084,2721.9155506850966,9.073051835616988,0.09932783799472358,3432747.5922019184
140.0,91.50890520055604,91.40776823049084,2723.5647424873437,9.078549141624478,0.09920946078119305,3457476.699019598
141.0,91.57912250888226,91.40776823049084,2721.2120966603834,9.070706988867943,0.09904776045422553,3482229.223675602
142.0,91.34295156810896,91.40776823049084,2720.385526716008,9.067951755720028,0.09927368888401422,3506911.7236193186
143.0,91.2228461733726,91.40776823049084,2718.958965559278,9.06319655186426,0.09935226680648945,3531559.6185057713
144.0,91.37345380132135,91.40776823049084,2724.303097677223,9.081010325590743,0.09938346366260944,3556247.3515484906
145.0,91.42440439092738,91.40776823049084,2721.0957224292138,9.070319074764047,0.09921113662364917,3580953.5771433394
146.0,91.6498754676943,91.40776823049084,2720.8472370318336,9.069490790106112,0.0989580263347223,3605727.692546616
147.0,91.34083437635823,91.40776823049084,2721.4814584012292,9.07160486133743,0.0993159841737272,3630408.461401122
148.0,91.26342737455242,91.40776823049084,2722.6325792422977,9.075441930807658,0.09944226501116725,3655064.8570342455
149.0,91.50984786445048,91.40776823049084,2720.3125181999076,9.067708393999691,0.09908997343576934,3679797.498875381
150.0,91.30502171079493,91.40776823049084,2722.014292324483,9.073380974414944,0.09937439151106629,3704466.991096295
151.0,91.48592221794995,91.40776823049084,2722.9467932126527,9.076489310708842,0.09921186878441932,3729189.8209684673
152.0,91.64327544796154,91.40776823049084,2722.251515537833,9.074171718459443,0.09901623085931814,3753960.5520873177
153.0,91.23867404561437,91.40776823049084,2720.725281457167,9.069084271523892,0.09939956237187142,3778611.4290195447
154.0,91.31686633916378,91.40776823049084,2722.202305186908,9.074007683956358,0.09936836476904724,3803284.286616107
155.0,91.593832533751,91.40776823049084,2721.2244953215704,9.070748317738568,0.09903230454295193,3828041.2118809107
156.0,91.31282924436547,91.40776823049084,2721.0340408132065,9.070113469377356,0.0993301110526814,3852714.0266134073
157.0,91.50682457221934,91.40776823049084,2721.386281504066,9.071287605013554,0.09913236141042442,3877444.687703569
158.0,91.40440115544244,91.40776823049084,2722.8323159361003,9.076107719787,0.09929617835745305,3902143.1757342657
159.0,91.46102325135489,91.40776823049084,2722.037534275387,9.073458447584624,0.09920573950554627,3926859.4451753967
160.0,91.37167842852132,91.40776823049084,2722.6720269791763,9.075573423263922,0.09932589156019067,3951548.276676974
161.0,91.24992114023053,91.40776823049084,2721.1100310113584,9.070366770037861,0.09940136557596313,3976202.1429880317
162.0,91.54442041108786,91.40776823049084,2722.248808564836,9.07416269521612,0.09912305582872048,4000943.220302793
163.0,91.59155393878459,91.40776823049084,2720.332280949599,9.067774269831997,0.09900229748140821,4025700.354203479
164.0,91.28338601251433,91.40776823049084,2720.5572613014147,9.068524204338049,0.09934473950270442,4050364.8127459316
165.0,91.44654267556247,91.40776823049084,2720.627681254266,9.06875893751422,0.09917005796149898,4075078.147867346
166.0,91.49449970342796,91.40776823049084,2723.3656444175017,9.077885481391673,0.09921782741931927,4099803.132133957
167.0,91.40603013307849,91.40776823049084,2721.375672066043,9.071252240220144,0.09924128886259762,4124503.5655018147
168.0,91.57509279255645,91.40776823049084,2721.386600924035,9.071288669746783,0.09905847095668059,4149254.706738658
169.0,91.53534515673294,91.40776823049084,2721.2201174098764,9.070733724699588,0.0990954227480988,4173994.090168268
170.0,91.27282269552667,91.40776823049084,2722.3752546813203,9.074584182271069,0.09942263112145232,4198653.561722245
171.0,91.37108928100619,91.40776823049084,2722.3941472063016,9.074647157354338,0.09931639459223054,4223342.4943593405
172.0,91.27144998209272,91.40776823049084,2723.201532329938,9.077338441099794,0.0994543029926746,4248000.727821639
173.0,91.61459513160806,91.40776823049084,2722.6440593969633,9.075480197989878,0.09906151072274658,4272762.462301725
174.0,91.33486578760593,91.40776823049084,2722.5557961008885,9.075185987002962,0.09936168306314473,4297440.366241906
175.0,91.3067205261894,91.40776823049084,2719.233983515055,9.064113278383518,0.09927104189207704,4322113.148416247
176.0,91.63056429239509,91.40776823049084,2722.5397394979445,9.075132464993148,0.09904045156847671,4346879.777964468
177.0,91.29699612660256,91.40776823049084,2721.242229059805,9.07080743019935,0.09935493844310891,4371547.634573389
178.0,91.29104118723309,91.40776823049084,2723.728664209864,9.079095547366213,0.09945220724063678,4396211.218265349
179.0,91.30310369979618,91.40776823049084,2721.4290083138853,9.071430027712951,0.09935511127354153,4420880.720366974
180.0,91.21461807040103,91.40776823049084,2723.192958713092,9.077309862376973,0.09951595538525357,4445521.912829381
181.0,91.61220546261801,91.40776823049084,2720.9244081679835,9.069748027226613,0.09900152475782811,4470284.650059999
182.0,91.4372025439901,91.40776823049084,2720.406244272578,9.068020814241928,0.09917211552791477,4494995.404578923
183.0,91.15951415228616,91.40776823049084,2722.6196045560646,9.07539868185355,0.0995551453542488,4519620.639220053
184.0,91.52740438136414,91.40776823049084,2722.05537528936,9.0735179176312,0.09913443934042837,4544356.805159173
185.0,91.19469565710952,91.40776823049084,2723.3410316857617,9.07780343895254,0.09954310800142284,4568991.87282462
186.0,91.42935868963691,91.40776823049084,2719.793363293471,9.065977877644903,0.09915827921772888,4593700.887068218
187.0,91.19096564504201,91.40776823049084,2723.120799782418,9.07706933260806,0.09953912943460066,4618335.055961948
188.0,91.30776913611173,91.40776823049084,2722.022416375339,9.073408054584464,0.0993716979445507,4643005.364286406
189.0,91.54152429780103,91.40776823049084,2722.9997481884116,9.076665827294704,0.0991535360255383,4667744.821827558
190.0,91.24573382687333,91.40776823049084,2722.8924103906006,9.076308034635336,0.09947103994863393,4692395.649565229
191.0,91.49552510884403,91.40776823049084,2720.055080146583,9.066850267155276,0.09909610613600235,4717124.2520177355
192.0,91.3109174299714,91.40776823049084,2723.309350765495,9.077697835884983,0.09941525166305436,4741794.217895961
193.0,91.2433823713116,91.40776823049084,2722.5310938669863,9.075103646223289,0.09946040370678595,4766444.701513488
194.0,91.48927339446811,91.40776823049084,2719.4640689486073,9.06488022982869,0.09908134465932698,4791172.01946288
195.0,91.23973382920839,91.40776823049084,2721.3361135868154,9.071120378622718,0.09942072382195835,4815822.603498056
196.0,91.52163688397013,91.40776823049084,2722.859674823377,9.076198916077924,0.09916998018276929,4840556.234888423
197.0,91.4181027962064,91.40776823049084,2721.239943567803,9.070799811892677,0.0992232340690086,4865260.425783717
198.0,91.5387743523147,91.40776823049084,2721.713482441104,9.07237827480368,0.09910967607984224,4890000.34460697
199.0,91.63021715286277,91.40776823049084,2722.1239827251525,9.073746609083841,0.09902570233950769,4914767.285770104
200.0,91.22069735836206,91.40776823049084,2721.458783670808,9.071529278902693,0.09944595406089735,4939412.036193942
201.0,91.44037610443044,91.40776823049084,2721.009841621887,9.07003280540629,0.09919067693955856,4964123.139183649
202.0,91.19664699170917,91.40776823049084,2724.117985394562,9.08039328464854,0.09956937655256178,4988758.015295767
203.0,91.15059716668242,91.40776823049084,2722.0225432707707,9.073408477569236,0.0995430502882736,5013381.171902501
204.0,91.4977686001368,91.40776823049084,2721.3390224443588,9.07113007481453,0.09914045133119201,5038109.163460097
205.0,91.4940954196561,91.40776823049084,2721.3997123956733,9.071332374652245,0.09914664255703881,5062835.992373599
206.0,91.26948562795273,91.40776823049084,2722.272854014278,9.07424284671426,0.09942252642579952,5087494.56520797
207.0,91.21522359617175,91.40776823049084,2720.9551923947233,9.069850641315744,0.0994335187015471,5112138.177094427
208.0,91.44383137142019,91.40776823049084,2721.6878611873294,9.07229287062443,0.09921164429096614,5136849.6386446655
209.0,91.34630697065474,91.40776823049084,2723.3519213246664,9.077839737748887,0.09937828948755606,5161530.178814537
210.0,91.37835043478486,91.40776823049084,2722.0670053548115,9.073556684516038,0.09929656905977612,5186221.616939617
211.0,91.16594274728807,91.40776823049084,2719.1362590381664,9.063787530127222,0.09942076237013239,5210852.263504766
212.0,91.475713574928,91.40776823049084,2721.8803447759924,9.072934482586641,0.09918407988318098,5235573.097232468
213.0,91.52095434596319,91.40776823049084,2721.7312283869032,9.072437427956343,0.09912962001752236,5260307.652307871
214.0,91.20829988915442,91.40776823049084,2722.3506334117315,9.07450211137244,0.09949206511250286,5284947.791641206
215.0,91.16837754573984,91.40776823049084,2721.3993108918653,9.071331036306217,0.0995008497519336,5309576.905594036
216.0,91.33487635111214,91.40776823049084,2722.242943151279,9.074143143837597,0.09935025377331784,5334255.125556218
217.0,91.50900505652449,91.40776823049084,2723.1104498946206,9.077034832982068,0.09919280432975144,5358984.716623281
218.0,91.26889239933492,91.40776823049084,2722.1392423370044,9.073797474456681,0.09941829286977084,5383643.245100745
219.0,91.38230708083346,91.40776823049084,2722.5422603869583,9.075140867956527,0.09930960552275167,5408335.394964608
220.0,91.35164720003293,91.40776823049084,2723.1532259090877,9.077177419696959,0.09936522983346585,5433017.735898709
221.0,91.1678440724957,91.40776823049084,2722.146683850011,9.073822279500037,0.09952875788402576,5457645.942436608
222.0,91.44038388743301,91.40776823049084,2722.1479882371086,9.073826627457029,0.099232158065164,5482355.9096146
223.0,91.48146065997224,91.40776823049084,2722.2714906959427,9.074238302319808,0.09919210118482777,5507078.076321896
224.0,91.51160330444176,91.40776823049084,2719.6228855820077,9.065409618606692,0.09906295257933348,5531811.934427647
225.0,91.30949010256985,91.40776823049084,2722.8736407725064,9.076245469241687,0.09940089972078643,5556481.907817645
226.0,91.28678176112766,91.40776823049084,2719.4792322483445,9.06493077416115,0.09930167981911746,5581148.4631137345
227.0,91.18770629806873,91.40776823049084,2721.579061071743,9.071930203572476,0.09948632959270531,5605783.195942083
228.0,91.45714331181489,91.40776823049084,2722.571181703045,9.075237272343484,0.09922939798592091,5630497.767753925
229.0,91.27005847709144,91.40776823049084,2721.7999882342597,9.072666627447532,0.09940463256879307,5655156.9853088185
230.0,91.24386291211084,91.40776823049084,2723.833490674456,9.079444968914853,0.09950745923219494,5679806.310691778
231.0,91.42219328148317,91.40776823049084,2722.1394400700115,9.073798133566704,0.09925159097451372,5704510.829236153
232.0,91.15039533030979,91.40776823049084,2720.481754221471,9.06827251407157,0.09948692467224157,5729135.466081024
233.0,91.56703670739105,91.40776823049084,2721.8535491758485,9.072845163919496,0.09908418455117658,5753883.723544066
234.0,91.24580569761855,91.40776823049084,2721.4896724896153,9.07163224163205,0.09941971767661002,5778535.975580862
235.0,91.54453202665984,91.40776823049084,2722.7631420125294,9.075877140041765,0.09914166296025921,5803276.572046847
236.0,91.31143539383092,91.40776823049084,2721.1000341187614,9.070333447062538,0.09933403639907447,5827948.902630878
237.0,91.28045865965555,91.40776823049084,2721.1936984484096,9.070645661494698,0.0993711665638658,5852611.846530326
238.0,91.52883816368666,91.40776823049084,2722.4371740367797,9.074790580122599,0.09914679091516045,5877348.060805395
239.0,91.42203444878093,91.40776823049084,2718.2941145627306,9.060980381875767,0.09911155922648132,5902056.377025466
240.0,91.52324517459418,91.40776823049084,2722.3375597919876,9.074458532639959,0.09914922176687553,5926791.013018053
241.0,91.47100136471249,91.40776823049084,2722.0013831001916,9.073337943667305,0.09919360024812847,5951510.312044366
242.0,91.32183353802277,91.40776823049084,2721.6449249483253,9.072149749827751,0.09934261499524612,5976185.217180825
243.0,91.54342236722225,91.40776823049084,2721.386569321253,9.071288564404176,0.09909274014265183,6000926.85732167
244.0,91.34446037962933,91.40776823049084,2722.337139650019,9.07445713216673,0.09934326717190196,6025607.858295909
245.0,91.36901093141307,91.40776823049084,2722.5560380579745,9.075186793526582,0.09932455983724009,6050296.005537275
246.0,91.52958421059917,91.40776823049084,2720.3614124224637,9.067871374741546,0.09907038749217308,6075034.519388032
247.0,91.19238040919531,91.40776823049084,2722.1896874561644,9.07396562485388,0.09950355045166596,6099670.043823334
248.0,91.29681893515695,91.40776823049084,2722.297168333554,9.07432389444518,0.0993936481060766,6124336.7923355475
249.0,91.19232274009887,91.40776823049084,2722.0457502198888,9.073485834066295,0.09949835206989989,6148972.443407358
250.0,91.35374559037226,91.40776823049084,2722.101105750594,9.07367035250198,0.09932455745370392,6173656.465978718
251.0,91.16270082485569,91.40776823049084,2722.6005641767406,9.07533521392247,0.09955096911135022,6198282.675661998
252.0,91.54530060664544,91.40776823049084,2723.618475085729,9.078728250285764,0.09917197485969828,6223022.647368906
253.0,91.18862592678627,91.40776823049084,2722.180170605166,9.07393390201722,0.0995072994005033,6247657.054976337
254.0,91.44279935746766,91.40776823049084,2721.306269551526,9.071020898505086,0.09919885395289249,6272368.588514025
255.0,91.63163537653078,91.40776823049084,2724.210353308347,9.08070117769449,0.09910006670054795,6297133.868773676
256.0,91.28641978763,91.40776823049084,2722.8448397571497,9.076149465857165,0.09942496909148202,6321796.949870208
257.0,91.24745932420623,91.40776823049084,2720.715953097659,9.069053176992197,0.09938965143971244,6346450.471714373
